dip_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,trailing_stop_pct,sma_filter_period,max_leverage,safety_core,safety_all,mean_sort_core,mean_sort_all,n_pos_core,n_pos_all,worst_dd_pct,sort_30d,ret_30d,dd_30d,trades_30d,wr_30d,sort_60d,ret_60d,dd_60d,trades_60d,wr_60d,sort_90d,ret_90d,dd_90d,trades_90d,wr_90d,sort_180d,ret_180d,dd_180d,trades_180d,wr_180d,sort_365d,ret_365d,dd_365d,trades_365d,wr_365d,sort_crash_dec_jan,ret_crash_dec_jan,dd_crash_dec_jan,trades_crash_dec_jan,wr_crash_dec_jan,sort_bull_jun_sep,ret_bull_jun_sep,dd_bull_jun_sep,trades_bull_jun_sep,wr_bull_jun_sep
0.15,0.1,0.05,5,21,0.0,0,1.0,6.8813,7.6098,4.5309,2.0042,2,5,-31.6878,13.2612,25.723,-7.3229,41,22.22,1.6045,2.0622,-13.8963,130,0.0,-1.2729,-10.5939,-31.6878,158,2.53,-3.5691,-19.2521,-25.1161,110,0.0,0.5457,-3.6831,-27.1781,526,3.8,2.0569,10.1783,-16.4649,178,5.62,1.4033,10.7427,-19.0245,208,5.77
0.18,0.12,0.08,3,21,0.03,20,1.0,8.4199,7.5591,5.4197,1.9463,2,5,-28.7366,5.9419,6.4166,-2.0086,21,80.0,10.6414,20.4804,-2.4787,75,75.68,-0.3241,-0.8009,-5.849,22,54.55,-4.3573,-28.1604,-28.7366,34,17.65,1.0425,17.3686,-19.796,310,62.58,0.4977,0.1492,-0.7109,10,80.0,0.182,0.2094,-11.6927,54,55.56
0.18,0.12,0.08,3,7,0.03,20,1.0,8.4199,7.5591,5.4197,1.9463,2,5,-28.7366,5.9419,6.4166,-2.0086,21,80.0,10.6414,20.4804,-2.4787,75,75.68,-0.3241,-0.8009,-5.849,22,54.55,-4.3573,-28.1604,-28.7366,34,17.65,1.0425,17.3686,-19.796,310,62.58,0.4977,0.1492,-0.7109,10,80.0,0.182,0.2094,-11.6927,54,55.56
0.18,0.12,0.08,3,14,0.03,20,1.0,8.4199,7.5591,5.4197,1.9463,2,5,-28.7366,5.9419,6.4166,-2.0086,21,80.0,10.6414,20.4804,-2.4787,75,75.68,-0.3241,-0.8009,-5.849,22,54.55,-4.3573,-28.1604,-28.7366,34,17.65,1.0425,17.3686,-19.796,310,62.58,0.4977,0.1492,-0.7109,10,80.0,0.182,0.2094,-11.6927,54,55.56
0.2,0.12,0.05,3,14,0.05,20,2.0,2.7626,7.5293,1.1812,1.6097,3,6,-28.2734,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,1.4235,2.8656,-5.3293,12,50.0,1.0289,6.2295,-28.2734,56,7.14,1.7012,27.8964,-25.8352,196,44.9,-2.7713,-2.4368,-2.4368,4,0.0,7.7653,66.2174,-8.0998,62,51.61
0.2,0.12,0.05,3,21,0.05,20,2.0,2.7626,7.5293,1.1812,1.6097,3,6,-28.2734,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,1.4235,2.8656,-5.3293,12,50.0,1.0289,6.2295,-28.2734,56,7.14,1.7012,27.8964,-25.8352,196,44.9,-2.7713,-2.4368,-2.4368,4,0.0,7.7653,66.2174,-8.0998,62,51.61
0.2,0.12,0.05,3,7,0.05,20,2.0,2.7626,7.5293,1.1812,1.6097,3,6,-28.2734,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,1.4235,2.8656,-5.3293,12,50.0,1.0289,6.2295,-28.2734,56,7.14,1.7012,27.8964,-25.8352,196,44.9,-2.7713,-2.4368,-2.4368,4,0.0,7.7653,66.2174,-8.0998,62,51.61
0.25,0.12,0.08,5,7,0.0,0,1.0,4.5321,7.4709,2.9775,1.9633,2,5,-31.3952,6.8,5.2751,-3.9451,9,100.0,3.0772,27.3965,-13.1422,169,11.9,-0.9448,-13.7116,-31.3952,108,1.85,-0.8136,-8.4857,-25.1158,106,0.0,1.4161,14.0252,-26.1206,116,25.86,2.2289,14.2632,-16.7166,68,26.47,1.9792,15.5955,-17.7484,84,16.67
0.2,0.2,0.1,7,7,0.05,20,1.0,1.9101,7.4652,1.2337,1.9287,2,5,-29.1798,-0.1703,-0.1348,-1.6823,8,50.0,2.1862,1.1403,-3.0,8,25.0,1.6852,2.2313,-2.9493,16,50.0,1.994,3.5589,-29.1798,48,8.33,1.2393,16.8764,-28.4361,216,49.07,-2.7639,-1.2184,-1.2184,4,0.0,9.3304,60.2016,-3.9945,68,61.76
0.2,0.2,0.1,7,14,0.05,20,1.0,1.9101,7.4652,1.2337,1.9287,2,5,-29.1798,-0.1703,-0.1348,-1.6823,8,50.0,2.1862,1.1403,-3.0,8,25.0,1.6852,2.2313,-2.9493,16,50.0,1.994,3.5589,-29.1798,48,8.33,1.2393,16.8764,-28.4361,216,49.07,-2.7639,-1.2184,-1.2184,4,0.0,9.3304,60.2016,-3.9945,68,61.76
0.2,0.2,0.1,7,21,0.05,20,1.0,1.9101,7.4652,1.2337,1.9287,2,5,-29.1798,-0.1703,-0.1348,-1.6823,8,50.0,2.1862,1.1403,-3.0,8,25.0,1.6852,2.2313,-2.9493,16,50.0,1.994,3.5589,-29.1798,48,8.33,1.2393,16.8764,-28.4361,216,49.07,-2.7639,-1.2184,-1.2184,4,0.0,9.3304,60.2016,-3.9945,68,61.76
0.25,0.1,0.05,5,7,0.05,0,1.0,4.7648,7.4591,3.0996,1.9409,2,5,-30.1054,7.2798,5.4061,-3.342,13,66.67,2.7574,9.0187,-9.3644,122,3.28,-0.7384,-12.175,-30.1054,152,14.47,-0.834,-8.4857,-25.1162,110,0.0,0.627,14.1948,-24.7671,580,31.03,2.158,12.2032,-13.5516,168,27.38,2.3367,39.5116,-10.2435,259,36.43
0.25,0.1,0.05,5,21,0.05,0,1.0,4.7648,7.4485,3.0996,1.9382,2,5,-30.1054,7.2798,5.4061,-3.342,13,66.67,2.7574,9.0187,-9.3644,122,3.28,-0.7384,-12.175,-30.1054,152,14.47,-0.834,-8.4857,-25.1162,110,0.0,0.6101,13.4161,-24.8949,580,31.03,2.158,12.2032,-13.5516,168,27.38,2.3343,38.7328,-10.2435,259,36.43
0.25,0.1,0.05,5,14,0.05,0,1.0,4.7648,7.4485,3.0996,1.9382,2,5,-30.1054,7.2798,5.4061,-3.342,13,66.67,2.7574,9.0187,-9.3644,122,3.28,-0.7384,-12.175,-30.1054,152,14.47,-0.834,-8.4857,-25.1162,110,0.0,0.6101,13.4161,-24.8949,580,31.03,2.158,12.2032,-13.5516,168,27.38,2.3343,38.7328,-10.2435,259,36.43
0.25,0.2,0.08,5,21,0.0,0,1.0,3.5565,7.4425,2.3395,1.9583,2,5,-31.5603,4.4787,4.8754,-6.0213,10,40.0,3.3651,28.223,-13.7638,163,6.33,-0.8254,-13.9192,-31.5603,104,0.0,-0.8136,-8.4857,-25.1158,106,0.0,1.638,13.7275,-26.7452,96,16.67,2.3138,13.2935,-22.2316,56,17.86,3.5512,60.5925,-17.7096,105,32.0
0.12,0.2,0.08,5,14,0.0,0,1.0,8.1054,7.4118,3.5756,1.6348,3,6,-32.3404,7.7737,24.2258,-8.6494,29,8.33,2.8675,10.9917,-16.8323,120,0.0,0.0855,-4.0926,-25.6784,138,0.0,-4.9078,-22.0049,-25.1156,110,0.0,0.6988,-1.7741,-32.3404,292,4.79,2.0484,10.6234,-22.9457,164,4.88,2.8776,23.8761,-29.9656,204,10.78
0.25,0.15,0.1,5,21,0.0,0,1.0,3.4491,7.3989,2.2665,1.9448,2,5,-31.4265,3.8985,4.6505,-5.1627,8,100.0,3.8551,30.6931,-15.6128,148,9.72,-0.9541,-13.7511,-31.4265,102,1.96,-0.8797,-8.4857,-25.1155,102,0.0,1.1947,12.1609,-29.0797,96,25.0,2.2005,13.016,-21.2594,46,26.09,4.2989,74.1702,-11.7099,89,42.86
0.2,0.2,0.08,3,14,0.03,20,1.0,9.0967,7.3928,3.8056,1.8556,3,5,-25.503,2.0974,0.8402,-1.223,10,80.0,4.1418,8.9078,-3.2781,37,72.22,5.1775,16.0119,-3.0836,49,75.0,-4.6228,-25.503,-25.503,24,0.0,0.7992,12.4273,-21.8337,196,64.29,-1.3236,-0.1914,-0.3484,4,50.0,6.7199,28.8584,-3.4968,66,81.82
0.2,0.2,0.08,3,7,0.03,20,1.0,9.0967,7.3928,3.8056,1.8556,3,5,-25.503,2.0974,0.8402,-1.223,10,80.0,4.1418,8.9078,-3.2781,37,72.22,5.1775,16.0119,-3.0836,49,75.0,-4.6228,-25.503,-25.503,24,0.0,0.7992,12.4273,-21.8337,196,64.29,-1.3236,-0.1914,-0.3484,4,50.0,6.7199,28.8584,-3.4968,66,81.82
0.2,0.2,0.08,3,21,0.03,20,1.0,9.0967,7.3928,3.8056,1.8556,3,5,-25.503,2.0974,0.8402,-1.223,10,80.0,4.1418,8.9078,-3.2781,37,72.22,5.1775,16.0119,-3.0836,49,75.0,-4.6228,-25.503,-25.503,24,0.0,0.7992,12.4273,-21.8337,196,64.29,-1.3236,-0.1914,-0.3484,4,50.0,6.7199,28.8584,-3.4968,66,81.82
0.18,0.1,0.08,3,14,0.03,20,1.0,8.2598,7.3818,5.3371,1.9079,2,5,-29.2316,5.6058,6.0657,-2.0151,21,80.0,10.4608,20.1294,-2.4787,75,75.68,-0.0552,-0.2681,-5.8196,22,54.55,-4.4336,-28.6594,-29.2316,34,17.65,1.0981,18.3535,-19.9348,310,62.58,0.4977,0.1492,-0.7109,10,80.0,0.182,0.2094,-11.6927,54,55.56
0.18,0.1,0.08,3,21,0.03,20,1.0,8.2598,7.3818,5.3371,1.9079,2,5,-29.2316,5.6058,6.0657,-2.0151,21,80.0,10.4608,20.1294,-2.4787,75,75.68,-0.0552,-0.2681,-5.8196,22,54.55,-4.4336,-28.6594,-29.2316,34,17.65,1.0981,18.3535,-19.9348,310,62.58,0.4977,0.1492,-0.7109,10,80.0,0.182,0.2094,-11.6927,54,55.56
0.18,0.1,0.08,3,7,0.03,20,1.0,8.2598,7.3818,5.3371,1.9079,2,5,-29.2316,5.6058,6.0657,-2.0151,21,80.0,10.4608,20.1294,-2.4787,75,75.68,-0.0552,-0.2681,-5.8196,22,54.55,-4.4336,-28.6594,-29.2316,34,17.65,1.0981,18.3535,-19.9348,310,62.58,0.4977,0.1492,-0.7109,10,80.0,0.182,0.2094,-11.6927,54,55.56
0.1,0.2,0.15,5,21,0.0,0,1.0,6.9388,7.3535,4.6416,1.9676,2,5,-33.7865,13.4406,24.8751,-6.2603,15,0.0,2.195,8.5252,-18.682,120,0.0,-1.7108,-17.376,-33.7865,138,0.0,-5.3693,-23.7381,-25.1145,110,0.0,1.9865,11.4282,-25.1675,128,9.38,1.2174,6.8243,-27.0862,128,6.25,2.0138,17.4061,-30.9732,130,13.85
0.25,0.2,0.05,5,7,0.05,0,1.0,4.7899,7.3382,3.116,1.9095,2,5,-30.1054,7.3289,5.4188,-3.3416,13,66.67,2.7574,9.0187,-9.3644,122,3.28,-0.7384,-12.175,-30.1054,152,13.16,-0.834,-8.4857,-25.1162,110,0.0,0.5234,10.1568,-25.9488,580,30.69,2.113,12.2032,-12.7804,168,26.19,2.216,36.4808,-10.2435,259,36.43
0.25,0.2,0.05,5,14,0.05,0,1.0,4.7899,7.3262,3.116,1.9064,2,5,-30.1054,7.3289,5.4188,-3.3416,13,66.67,2.7574,9.0187,-9.3644,122,3.28,-0.7384,-12.175,-30.1054,152,13.16,-0.834,-8.4857,-25.1162,110,0.0,0.5058,9.3781,-26.0854,580,30.69,2.113,12.2032,-12.7804,168,26.19,2.2118,35.702,-10.2435,259,36.43
0.25,0.2,0.05,5,21,0.05,0,1.0,4.7899,7.3262,3.116,1.9064,2,5,-30.1054,7.3289,5.4188,-3.3416,13,66.67,2.7574,9.0187,-9.3644,122,3.28,-0.7384,-12.175,-30.1054,152,13.16,-0.834,-8.4857,-25.1162,110,0.0,0.5058,9.3781,-26.0854,580,30.69,2.113,12.2032,-12.7804,168,26.19,2.2118,35.702,-10.2435,259,36.43
0.15,0.1,0.08,5,14,0.05,0,1.0,8.2888,7.3246,3.531,1.5601,3,6,-27.7985,7.669,32.2611,-5.1457,51,43.48,2.6359,6.0932,-13.897,124,0.0,0.288,-2.5066,-27.7985,174,11.49,-3.5692,-19.2521,-25.1156,110,0.0,0.7533,0.6464,-25.3842,392,15.31,1.7853,10.4513,-16.8219,206,17.48,1.3587,8.8059,-15.8807,234,13.68
0.15,0.1,0.08,5,21,0.05,0,1.0,8.2888,7.3246,3.531,1.5601,3,6,-27.7985,7.669,32.2611,-5.1457,51,43.48,2.6359,6.0932,-13.897,124,0.0,0.288,-2.5066,-27.7985,174,11.49,-3.5692,-19.2521,-25.1156,110,0.0,0.7533,0.6464,-25.3842,392,15.31,1.7853,10.4513,-16.8219,206,17.48,1.3587,8.8059,-15.8807,234,13.68
0.15,0.1,0.08,5,7,0.05,0,1.0,8.2888,7.3246,3.531,1.5601,3,6,-27.7985,7.669,32.2611,-5.1457,51,43.48,2.6359,6.0932,-13.897,124,0.0,0.288,-2.5066,-27.7985,174,11.49,-3.5692,-19.2521,-25.1156,110,0.0,0.7533,0.6464,-25.3842,392,15.31,1.7853,10.4513,-16.8219,206,17.48,1.3587,8.8059,-15.8807,234,13.68
0.15,0.15,0.08,5,14,0.0,0,1.0,6.0703,7.3206,4.0271,1.9426,2,5,-32.6828,10.5052,26.3323,-10.144,25,20.0,2.6359,6.0932,-13.897,124,0.0,-1.0598,-11.5985,-32.6828,146,1.37,-3.5692,-19.2521,-25.1156,110,0.0,1.1965,4.7374,-27.1534,226,7.08,2.4305,10.7546,-17.3543,152,5.26,1.4593,10.1432,-22.5706,186,6.45
0.1,0.15,0.08,5,7,0.0,0,1.0,5.4436,7.2863,3.4351,1.8391,2,5,-26.2061,8.2988,24.8751,-9.004,47,4.76,2.1949,8.5252,-18.6806,120,0.0,-0.1883,-3.5128,-26.2061,100,2.0,-5.369,-23.7381,-25.1156,110,0.0,1.7743,7.8364,-25.4618,242,8.26,2.6327,12.3431,-19.5659,174,4.6,3.5306,32.987,-25.3841,222,14.41
0.15,0.15,0.08,5,21,0.0,0,1.0,6.0703,7.251,4.0271,1.9242,2,5,-32.6828,10.5052,26.3323,-10.144,25,20.0,2.6359,6.0932,-13.897,124,0.0,-1.0598,-11.5985,-32.6828,146,1.37,-3.5692,-19.2521,-25.1156,110,0.0,1.0594,3.6626,-27.9297,218,6.42,2.4383,10.7546,-17.3543,148,4.05,1.4593,10.1432,-22.5706,186,6.45
0.15,0.1,0.05,5,21,0.05,0,1.0,8.3724,7.2247,3.5264,1.5215,3,6,-26.3598,8.4638,26.1049,-5.1462,55,32.0,1.6045,2.0622,-13.8963,130,0.0,0.5109,-1.9795,-25.6295,174,9.2,-3.5691,-19.2521,-25.1161,110,0.0,0.5986,-2.6008,-26.3598,586,7.85,1.7246,9.3164,-15.6248,212,15.09,1.3171,8.8059,-16.3647,236,9.32
0.15,0.1,0.05,5,7,0.05,0,1.0,8.3724,7.2247,3.5264,1.5215,3,6,-26.3598,8.4638,26.1049,-5.1462,55,32.0,1.6045,2.0622,-13.8963,130,0.0,0.5109,-1.9795,-25.6295,174,9.2,-3.5691,-19.2521,-25.1161,110,0.0,0.5986,-2.6008,-26.3598,586,7.85,1.7246,9.3164,-15.6248,212,15.09,1.3171,8.8059,-16.3647,236,9.32
0.15,0.1,0.05,5,14,0.05,0,1.0,8.3724,7.2247,3.5264,1.5215,3,6,-26.3598,8.4638,26.1049,-5.1462,55,32.0,1.6045,2.0622,-13.8963,130,0.0,0.5109,-1.9795,-25.6295,174,9.2,-3.5691,-19.2521,-25.1161,110,0.0,0.5986,-2.6008,-26.3598,586,7.85,1.7246,9.3164,-15.6248,212,15.09,1.3171,8.8059,-16.3647,236,9.32
0.18,0.2,0.15,5,7,0.0,0,1.0,4.3136,7.2235,2.7161,1.8193,2,5,-25.9318,7.882,22.7576,-7.9836,15,20.0,1.6023,2.9281,-11.8072,120,0.0,-1.3362,-10.1066,-25.3707,80,0.0,-2.2081,-16.2979,-25.1147,110,0.0,0.9388,6.9443,-25.9318,112,26.79,4.0161,18.7231,-19.525,60,13.33,1.8405,11.326,-22.0422,82,12.2
0.2,0.2,0.05,3,14,0.05,20,2.0,2.1124,7.1887,0.8861,1.5076,3,6,-25.8352,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,0.538,1.0102,-5.4223,12,50.0,1.0826,6.2295,-25.3037,56,3.57,1.8187,27.8964,-25.8352,196,43.88,-2.7713,-2.4368,-2.4368,4,0.0,7.7653,66.2174,-8.0998,62,51.61
0.2,0.2,0.05,3,21,0.05,20,2.0,2.1124,7.1887,0.8861,1.5076,3,6,-25.8352,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,0.538,1.0102,-5.4223,12,50.0,1.0826,6.2295,-25.3037,56,3.57,1.8187,27.8964,-25.8352,196,43.88,-2.7713,-2.4368,-2.4368,4,0.0,7.7653,66.2174,-8.0998,62,51.61
0.2,0.2,0.05,3,7,0.05,20,2.0,2.1124,7.1887,0.8861,1.5076,3,6,-25.8352,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,0.538,1.0102,-5.4223,12,50.0,1.0826,6.2295,-25.3037,56,3.57,1.8187,27.8964,-25.8352,196,43.88,-2.7713,-2.4368,-2.4368,4,0.0,7.7653,66.2174,-8.0998,62,51.61
0.2,0.12,0.05,7,21,0.05,20,1.0,1.4964,7.1664,0.9495,1.8189,2,5,-26.9067,-0.1703,-0.1348,-1.6823,8,50.0,1.7131,1.0597,-3.0806,8,25.0,1.3057,1.4328,-2.7698,12,50.0,2.5072,8.3983,-25.8704,58,6.9,1.0804,13.0131,-26.9067,228,39.47,-2.7639,-1.2184,-1.2184,4,0.0,9.0603,51.4991,-5.9985,68,47.06
0.2,0.12,0.05,7,7,0.05,20,1.0,1.4964,7.1664,0.9495,1.8189,2,5,-26.9067,-0.1703,-0.1348,-1.6823,8,50.0,1.7131,1.0597,-3.0806,8,25.0,1.3057,1.4328,-2.7698,12,50.0,2.5072,8.3983,-25.8704,58,6.9,1.0804,13.0131,-26.9067,228,39.47,-2.7639,-1.2184,-1.2184,4,0.0,9.0603,51.4991,-5.9985,68,47.06
0.2,0.12,0.05,7,14,0.05,20,1.0,1.4964,7.1664,0.9495,1.8189,2,5,-26.9067,-0.1703,-0.1348,-1.6823,8,50.0,1.7131,1.0597,-3.0806,8,25.0,1.3057,1.4328,-2.7698,12,50.0,2.5072,8.3983,-25.8704,58,6.9,1.0804,13.0131,-26.9067,228,39.47,-2.7639,-1.2184,-1.2184,4,0.0,9.0603,51.4991,-5.9985,68,47.06
0.2,0.1,0.05,3,21,0.05,20,2.0,2.3837,7.1596,1.0207,1.5328,3,6,-28.4562,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,0.9419,1.8676,-5.3789,12,50.0,1.0028,6.2295,-28.4562,56,10.71,1.997,37.8251,-26.3767,202,45.54,-2.7713,-2.4368,-2.4368,4,0.0,7.4391,68.4185,-8.1006,62,54.84
0.2,0.1,0.05,3,7,0.05,20,2.0,2.3837,7.1596,1.0207,1.5328,3,6,-28.4562,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,0.9419,1.8676,-5.3789,12,50.0,1.0028,6.2295,-28.4562,56,10.71,1.997,37.8251,-26.3767,202,45.54,-2.7713,-2.4368,-2.4368,4,0.0,7.4391,68.4185,-8.1006,62,54.84
0.2,0.1,0.05,3,14,0.05,20,2.0,2.3837,7.1596,1.0207,1.5328,3,6,-28.4562,0.2848,0.3312,-3.2941,8,50.0,1.8354,2.1193,-6.1613,8,25.0,0.9419,1.8676,-5.3789,12,50.0,1.0028,6.2295,-28.4562,56,10.71,1.997,37.8251,-26.3767,202,45.54,-2.7713,-2.4368,-2.4368,4,0.0,7.4391,68.4185,-8.1006,62,54.84
0.1,0.2,0.15,5,14,0.0,0,1.0,6.7976,7.1425,4.6416,1.9508,2,5,-36.5648,13.4406,24.8751,-6.2603,15,0.0,2.195,8.5252,-18.682,120,0.0,-1.7108,-17.376,-33.7865,138,0.0,-5.3693,-23.7381,-25.1145,110,0.0,2.5049,15.1578,-25.8311,140,12.86,1.2783,8.3601,-26.0379,132,7.58,1.3171,11.9738,-36.5648,138,15.94
0.25,0.2,0.1,5,14,0.0,0,1.0,3.3965,7.1274,2.2459,1.8852,2,5,-32.2504,4.4787,4.8754,-6.0213,10,40.0,3.2042,16.2489,-16.9214,146,6.85,-0.9451,-14.7874,-32.2504,98,0.0,-0.8797,-8.4857,-25.1155,102,0.0,1.2503,12.2666,-29.8179,84,23.81,2.3145,13.6403,-19.7137,44,22.73,3.7735,65.7966,-12.9669,87,41.46
0.1,0.2,0.08,5,7,0.0,0,1.0,5.4752,7.1147,3.5508,1.8456,2,5,-29.7049,8.6459,24.8751,-9.8776,47,4.76,2.1949,8.5252,-18.6806,120,0.0,-0.1883,-3.5128,-26.2061,100,2.0,-5.369,-23.7381,-25.1156,110,0.0,1.7719,7.8364,-29.7049,242,8.26,2.7749,12.7802,-19.8204,178,4.49,3.0891,30.2314,-27.927,216,11.11
0.25,0.15,0.1,5,14,0.0,0,1.0,3.4822,7.1018,2.2883,1.8667,2,5,-31.4265,3.8985,4.6505,-5.1627,8,100.0,3.9204,33.0981,-15.6128,150,12.16,-0.9541,-13.7511,-31.4265,102,1.96,-0.8797,-8.4857,-25.1155,102,0.0,1.1579,12.3953,-29.3599,96,27.08,2.1637,13.016,-18.7147,46,26.09,3.7604,66.0788,-12.2112,89,42.86
0.15,0.12,0.08,5,21,0.0,0,1.0,5.7944,7.0814,3.8441,1.8792,2,5,-32.6828,9.9554,25.085,-10.2547,25,20.0,2.6359,6.0932,-13.897,124,0.0,-1.059,-11.5985,-32.6828,146,1.37,-3.5692,-19.2521,-25.1156,110,0.0,1.0699,3.6626,-26.044,226,8.85,2.6662,11.5197,-16.9021,150,5.33,1.4548,10.1432,-20.4784,186,6.45
0.25,0.2,0.05,5,21,0.0,0,1.0,3.2323,7.0794,2.1103,1.8488,2,5,-30.5739,4.4787,4.8754,-6.0213,10,40.0,2.725,12.9448,-13.1685,178,2.25,-0.873,-12.0106,-30.5739,116,0.0,-0.834,-8.4857,-25.1162,110,0.0,1.6736,12.7994,-27.239,200,8.0,1.9599,15.892,-22.8143,84,11.9,3.8112,66.6261,-16.4823,133,21.88
0.1,0.2,0.15,5,7,0.0,0,1.0,6.3441,7.0699,4.2251,1.8834,2,5,-33.1986,12.4619,23.6858,-7.118,23,0.0,2.195,8.5252,-18.682,120,0.0,-1.9815,-16.6424,-33.1986,130,1.54,-5.3693,-23.7381,-25.1145,110,0.0,2.0427,11.8599,-25.0947,152,13.16,1.7297,10.0713,-24.8699,138,10.14,2.1054,19.9116,-31.0489,152,15.79
0.15,0.12,0.08,5,14,0.0,0,1.0,5.7944,7.0619,3.8441,1.874,2,5,-32.6828,9.9554,25.085,-10.2547,25,20.0,2.6359,6.0932,-13.897,124,0.0,-1.059,-11.5985,-32.6828,146,1.37,-3.5692,-19.2521,-25.1156,110,0.0,1.1736,4.7374,-25.2772,228,8.77,2.5264,10.7546,-17.4721,154,6.49,1.4548,10.1432,-20.4784,186,6.45
0.25,0.2,0.05,5,7,0.0,0,1.0,3.5857,7.0136,2.3439,1.8339,2,5,-30.7367,3.9598,4.6954,-6.1827,12,66.67,4.1565,35.0689,-9.793,189,10.64,-1.0846,-12.217,-30.7367,120,1.67,-0.834,-8.4857,-25.1162,110,0.0,1.5428,12.1272,-25.2711,234,9.4,3.0,15.8404,-20.589,94,19.15,2.0965,15.5314,-17.2516,96,12.5
0.2,0.2,0.05,5,14,0.03,20,1.0,6.2646,7.0105,2.7588,1.8524,3,5,-32.1149,0.2786,0.4031,-2.8683,14,57.14,6.109,2.1892,-2.5645,8,50.0,1.8889,2.6756,-2.7372,12,66.67,-1.9469,-18.0653,-32.1149,56,7.14,1.1901,16.8674,-18.0416,210,53.33,-1.3236,-0.1914,-0.3484,4,50.0,6.7706,38.886,-4.4875,70,60.0
0.2,0.2,0.05,5,7,0.03,20,1.0,6.2646,7.0105,2.7588,1.8524,3,5,-32.1149,0.2786,0.4031,-2.8683,14,57.14,6.109,2.1892,-2.5645,8,50.0,1.8889,2.6756,-2.7372,12,66.67,-1.9469,-18.0653,-32.1149,56,7.14,1.1901,16.8674,-18.0416,210,53.33,-1.3236,-0.1914,-0.3484,4,50.0,6.7706,38.886,-4.4875,70,60.0
0.2,0.2,0.05,5,21,0.03,20,1.0,6.2646,7.0105,2.7588,1.8524,3,5,-32.1149,0.2786,0.4031,-2.8683,14,57.14,6.109,2.1892,-2.5645,8,50.0,1.8889,2.6756,-2.7372,12,66.67,-1.9469,-18.0653,-32.1149,56,7.14,1.1901,16.8674,-18.0416,210,53.33,-1.3236,-0.1914,-0.3484,4,50.0,6.7706,38.886,-4.4875,70,60.0
0.1,0.2,0.05,5,7,0.0,0,1.0,7.8021,7.0103,3.3999,1.5274,3,6,-30.7297,7.8723,24.8751,-10.2998,55,4.0,2.1949,8.5252,-18.6799,120,0.0,0.1325,-2.5576,-26.0124,122,1.64,-5.3688,-23.7381,-25.116,110,0.0,0.7923,-2.1755,-25.4659,392,2.55,2.9379,12.9754,-19.1784,194,4.12,2.1309,17.8511,-30.7297,256,8.59
0.2,0.08,0.05,3,7,0.03,20,2.0,1.0863,7.0041,0.6924,1.7858,2,5,-27.4814,1.8274,5.3413,-5.2912,13,83.33,-1.5546,-1.237,-5.1291,8,50.0,1.8044,4.8486,-5.2334,12,66.67,0.9671,6.2295,-27.4814,56,10.71,2.6679,55.5805,-27.4144,210,53.33,-1.3197,-0.3828,-0.6968,4,50.0,8.1079,77.0405,-6.0757,66,63.64
0.2,0.08,0.05,3,14,0.03,20,2.0,1.0863,7.0041,0.6924,1.7858,2,5,-27.4814,1.8274,5.3413,-5.2912,13,83.33,-1.5546,-1.237,-5.1291,8,50.0,1.8044,4.8486,-5.2334,12,66.67,0.9671,6.2295,-27.4814,56,10.71,2.6679,55.5805,-27.4144,210,53.33,-1.3197,-0.3828,-0.6968,4,50.0,8.1079,77.0405,-6.0757,66,63.64
0.2,0.08,0.05,3,21,0.03,20,2.0,1.0863,7.0041,0.6924,1.7858,2,5,-27.4814,1.8274,5.3413,-5.2912,13,83.33,-1.5546,-1.237,-5.1291,8,50.0,1.8044,4.8486,-5.2334,12,66.67,0.9671,6.2295,-27.4814,56,10.71,2.6679,55.5805,-27.4144,210,53.33,-1.3197,-0.3828,-0.6968,4,50.0,8.1079,77.0405,-6.0757,66,63.64
0.25,0.12,0.05,5,14,0.0,0,1.0,4.3389,7.0031,2.8327,1.8289,2,5,-30.5739,5.9162,4.4908,-4.6608,10,40.0,3.455,14.518,-15.6408,172,6.98,-0.873,-12.0106,-30.5739,116,1.72,-0.834,-8.4857,-25.1162,110,0.0,1.0681,25.2521,-25.0653,394,19.29,2.2274,14.5458,-19.9601,86,16.28,1.8422,14.8255,-15.6568,96,12.5
0.25,0.12,0.05,5,21,0.0,0,1.0,4.3389,6.9927,2.8327,1.8261,2,5,-30.5739,5.9162,4.4908,-4.6608,10,40.0,3.455,14.518,-15.6408,172,6.98,-0.873,-12.0106,-30.5739,116,1.72,-0.834,-8.4857,-25.1162,110,0.0,1.0491,24.3581,-26.753,424,17.92,2.2274,14.5458,-19.9601,86,16.28,1.8422,14.8255,-15.6568,96,12.5
