dip_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,trailing_stop_pct,sma_filter_period,max_leverage,mean_sortino,mean_return_pct,worst_dd_pct,mean_trades,mean_win_rate,n_pos_windows,safety,sort_30d,sort_60d,sort_90d,ret_30d,ret_60d,ret_90d,dd_30d,dd_60d,dd_90d,trades_30d,trades_60d,trades_90d
0.2,0.15,0.05,7,14,0.03,0,1.0,12.7312,42.327,-32.915,237.3,29.03,3,28.7354,27.8858,7.6256,2.6823,32.6179,79.3644,14.9987,-2.1707,-11.4635,-32.915,39,399,274
0.2,0.15,0.05,7,7,0.03,0,1.0,12.7312,42.327,-32.915,237.3,29.03,3,28.7354,27.8858,7.6256,2.6823,32.6179,79.3644,14.9987,-2.1707,-11.4635,-32.915,39,399,274
0.2,0.15,0.05,7,21,0.03,0,1.0,12.7312,42.327,-32.915,237.3,29.03,3,28.7354,27.8858,7.6256,2.6823,32.6179,79.3644,14.9987,-2.1707,-11.4635,-32.915,39,399,274
0.2,0.12,0.08,3,7,0.0,0,2.0,12.1828,41.4051,-27.3036,82.0,18.3,3,28.7097,28.7176,5.5592,2.2718,55.9538,58.7877,9.4739,-4.8115,-12.7114,-27.3036,19,157,70
0.25,0.2,0.15,10,7,0.0,0,1.0,12.321,75.0023,-29.0261,101.3,41.53,3,28.6476,4.3297,20.9054,11.7278,5.6454,140.0157,79.3456,-5.3313,-13.3406,-29.0261,9,163,132
0.1,0.2,0.15,3,21,0.05,20,2.0,11.6402,36.883,-22.0034,80.7,19.63,3,28.6226,20.5665,9.7973,4.5568,47.4703,47.4703,15.7086,-5.6533,-17.1204,-22.0034,45,149,48
0.1,0.2,0.15,3,7,0.05,20,2.0,11.6402,36.883,-22.0034,80.7,19.63,3,28.6226,20.5665,9.7973,4.5568,47.4703,47.4703,15.7086,-5.6533,-17.1204,-22.0034,45,149,48
0.1,0.2,0.15,3,14,0.05,20,2.0,11.6402,36.883,-22.0034,80.7,19.63,3,28.6226,20.5665,9.7973,4.5568,47.4703,47.4703,15.7086,-5.6533,-17.1204,-22.0034,45,149,48
0.18,0.15,0.08,3,7,0.05,0,2.0,12.2606,38.8318,-28.5127,114.0,19.08,3,28.6212,29.5445,5.059,2.1784,53.4045,55.8227,7.268,-3.9253,-12.0736,-28.5127,31,205,106
0.2,0.1,0.08,7,7,0.03,0,1.0,12.6786,39.612,-32.9153,236.7,33.42,3,28.6166,27.8368,7.5865,2.6126,27.8292,76.008,14.9987,-3.3572,-12.3251,-32.9153,39,397,274
0.2,0.1,0.08,7,21,0.03,0,1.0,12.6786,39.612,-32.9153,236.7,33.42,3,28.6166,27.8368,7.5865,2.6126,27.8292,76.008,14.9987,-3.3572,-12.3251,-32.9153,39,397,274
0.2,0.1,0.08,7,14,0.03,0,1.0,12.6786,39.612,-32.9153,236.7,33.42,3,28.6166,27.8368,7.5865,2.6126,27.8292,76.008,14.9987,-3.3572,-12.3251,-32.9153,39,397,274
0.1,0.1,0.05,7,21,0.0,0,1.0,11.9436,61.8822,-25.2249,250.0,4.37,3,28.6132,19.0848,7.4773,9.2687,74.8252,74.8252,35.9961,-9.2888,-11.2861,-25.2249,47,481,222
0.1,0.1,0.05,7,14,0.0,0,1.0,11.9436,61.8822,-25.2249,250.0,4.37,3,28.6132,19.0848,7.4773,9.2687,74.8252,74.8252,35.9961,-9.2888,-11.2861,-25.2249,47,481,222
0.15,0.2,0.15,3,7,0.03,0,2.0,11.9732,58.1641,-25.5903,119.3,29.04,3,28.6006,23.4257,6.5829,5.9109,75.0459,79.2809,20.1653,-3.9587,-11.7223,-25.5903,45,227,86
0.15,0.2,0.15,3,21,0.03,0,2.0,11.9732,58.1641,-25.5903,119.3,29.04,3,28.6006,23.4257,6.5829,5.9109,75.0459,79.2809,20.1653,-3.9587,-11.7223,-25.5903,45,227,86
0.15,0.2,0.15,3,14,0.03,0,2.0,11.9732,58.1641,-25.5903,119.3,29.04,3,28.6006,23.4257,6.5829,5.9109,75.0459,79.2809,20.1653,-3.9587,-11.7223,-25.5903,45,227,86
0.1,0.1,0.08,3,14,0.03,20,2.0,10.8894,47.471,-14.3087,155.7,31.34,3,28.5789,17.7904,9.8888,4.989,47.471,47.471,47.471,-6.2156,-8.2102,-14.3087,57,179,231
0.1,0.1,0.08,3,21,0.03,20,2.0,10.8894,47.471,-14.3087,155.7,31.34,3,28.5789,17.7904,9.8888,4.989,47.471,47.471,47.471,-6.2156,-8.2102,-14.3087,57,179,231
0.1,0.1,0.08,3,7,0.03,20,2.0,10.8894,47.471,-14.3087,155.7,31.34,3,28.5789,17.7904,9.8888,4.989,47.471,47.471,47.471,-6.2156,-8.2102,-14.3087,57,179,231
0.15,0.15,0.1,7,21,0.0,0,1.0,12.6311,60.0858,-32.6277,163.3,11.0,3,28.5712,24.5898,8.6342,4.6694,77.3303,76.4878,26.4395,-7.8442,-10.6881,-32.6277,21,301,168
0.25,0.1,0.08,10,14,0.05,0,1.0,12.2348,66.7511,-28.6128,198.0,41.37,3,28.5386,12.9029,14.24,9.5613,8.2405,111.4643,80.5484,-1.138,-16.8643,-28.6128,13,313,268
0.25,0.1,0.08,10,21,0.05,0,1.0,12.2348,66.7511,-28.6128,198.0,41.37,3,28.5386,12.9029,14.24,9.5613,8.2405,111.4643,80.5484,-1.138,-16.8643,-28.6128,13,313,268
0.25,0.2,0.1,10,21,0.05,0,1.0,12.234,66.4769,-28.6128,196.0,41.75,3,28.5368,12.9635,13.8812,9.8574,8.2532,110.6292,80.5484,-1.1379,-18.5105,-28.6128,13,307,268
0.25,0.2,0.1,10,14,0.05,0,1.0,12.234,66.4769,-28.6128,196.0,41.75,3,28.5368,12.9635,13.8812,9.8574,8.2532,110.6292,80.5484,-1.1379,-18.5105,-28.6128,13,307,268
0.18,0.15,0.08,3,21,0.05,0,2.0,12.2153,38.1677,-28.5127,114.0,19.08,3,28.5153,29.5445,4.9229,2.1784,53.4045,53.8306,7.268,-3.9253,-12.0736,-28.5127,31,205,106
0.18,0.15,0.08,3,14,0.05,0,2.0,12.2153,38.1677,-28.5127,114.0,19.08,3,28.5153,29.5445,4.9229,2.1784,53.4045,53.8306,7.268,-3.9253,-12.0736,-28.5127,31,205,106
0.1,0.2,0.05,7,7,0.0,0,1.0,11.9185,60.5591,-25.4804,234.7,2.35,3,28.495,16.7818,7.5751,11.3987,69.6449,74.8252,37.2072,-11.3326,-11.2861,-25.4804,55,487,162
0.15,0.12,0.1,7,14,0.0,0,1.0,12.5744,60.217,-32.4608,164.7,11.83,3,28.4788,24.0853,9.0629,4.575,75.8333,78.3782,26.4395,-7.9072,-10.6881,-32.4608,21,303,170
0.15,0.12,0.1,7,21,0.0,0,1.0,12.4909,60.0692,-32.4608,164.7,11.83,3,28.2897,24.0853,8.8125,4.575,75.8333,77.9348,26.4395,-7.9072,-10.6881,-32.4608,21,303,170
0.1,0.12,0.1,7,7,0.0,0,1.0,11.8312,61.0237,-25.5502,222.0,4.35,3,28.2704,18.1171,7.6958,9.6806,74.8252,74.8252,33.4207,-7.9857,-11.2862,-25.5502,43,411,212
0.1,0.2,0.1,7,7,0.0,0,1.0,11.8105,61.0237,-25.5502,221.3,2.5,3,28.2211,17.746,8.005,9.6806,74.8252,74.8252,33.4207,-8.7716,-11.2862,-25.5502,43,409,212
0.1,0.2,0.15,7,14,0.05,0,1.0,12.3516,56.9178,-31.3396,268.0,12.36,3,28.2129,21.8337,8.8767,6.3444,74.8252,74.8252,21.103,-5.7822,-11.2363,-31.3396,77,473,254
0.1,0.2,0.15,7,21,0.05,0,1.0,12.3516,56.9178,-31.3396,268.0,12.36,3,28.2129,21.8337,8.8767,6.3444,74.8252,74.8252,21.103,-5.7822,-11.2363,-31.3396,77,473,254
0.1,0.2,0.15,7,7,0.05,0,1.0,12.3516,56.9178,-31.3396,268.0,12.36,3,28.2129,21.8337,8.8767,6.3444,74.8252,74.8252,21.103,-5.7822,-11.2363,-31.3396,77,473,254
0.1,0.08,0.05,3,21,0.0,20,2.0,10.7771,47.4711,-14.6041,109.7,15.46,3,28.2114,15.6715,10.9074,5.7525,47.4711,47.4711,47.4711,-13.0967,-9.8388,-14.6041,33,127,169
0.1,0.08,0.05,3,14,0.0,20,2.0,10.7771,47.4711,-14.6041,109.7,15.46,3,28.2114,15.6715,10.9074,5.7525,47.4711,47.4711,47.4711,-13.0967,-9.8388,-14.6041,33,127,169
0.15,0.2,0.1,7,14,0.0,0,1.0,12.4913,60.1755,-32.988,160.7,6.24,3,28.1785,23.1188,9.3345,5.0207,74.8252,79.7652,25.9362,-7.9147,-10.6881,-32.988,19,299,164
0.25,0.2,0.15,10,14,0.0,0,1.0,12.1145,74.2955,-29.031,91.7,18.73,3,28.1664,4.4787,20.495,11.3697,4.8754,138.6778,79.3332,-6.0213,-11.38,-29.031,10,139,126
0.1,0.12,0.05,7,7,0.0,0,1.0,11.817,61.5467,-25.9489,234.0,3.86,3,28.1472,18.4728,7.1044,9.8738,74.8252,74.8252,34.9898,-10.0246,-11.2861,-25.9489,53,487,162
0.2,0.12,0.05,7,21,0.03,0,1.0,12.4705,41.1566,-32.915,237.3,29.03,3,28.1468,27.3169,7.4284,2.666,30.6038,77.8673,14.9987,-2.3865,-11.4635,-32.915,39,399,274
0.2,0.12,0.05,7,7,0.03,0,1.0,12.4705,41.1566,-32.915,237.3,29.03,3,28.1468,27.3169,7.4284,2.666,30.6038,77.8673,14.9987,-2.3865,-11.4635,-32.915,39,399,274
0.2,0.12,0.05,7,14,0.03,0,1.0,12.4705,41.1566,-32.915,237.3,29.03,3,28.1468,27.3169,7.4284,2.666,30.6038,77.8673,14.9987,-2.3865,-11.4635,-32.915,39,399,274
0.12,0.2,0.05,7,7,0.0,0,1.0,11.8093,61.6657,-25.8703,240.7,7.32,3,28.1464,17.2848,7.5289,10.6143,70.0948,74.8252,40.077,-11.28,-11.2861,-25.8703,55,467,200
0.25,0.2,0.15,10,21,0.05,0,1.0,12.025,61.1164,-28.6128,194.7,42.55,3,28.0492,12.9635,13.8832,9.2282,8.2532,94.5475,80.5484,-1.1379,-23.9464,-28.6128,13,303,268
0.25,0.2,0.15,10,14,0.05,0,1.0,12.025,61.1164,-28.6128,194.7,42.55,3,28.0492,12.9635,13.8832,9.2282,8.2532,94.5475,80.5484,-1.1379,-23.9464,-28.6128,13,303,268
0.25,0.2,0.15,10,7,0.05,0,1.0,12.0188,61.1425,-28.6128,194.7,42.55,3,28.0348,12.9635,13.8647,9.2282,8.2532,94.626,80.5484,-1.1379,-23.9464,-28.6128,13,303,268
0.2,0.2,0.08,3,7,0.03,0,2.0,11.945,36.385,-28.0102,113.3,22.86,3,27.9939,29.2807,4.5597,1.9946,51.5338,47.6714,9.9497,-4.6454,-11.2311,-28.0102,31,209,100
0.2,0.2,0.08,3,14,0.03,0,2.0,11.945,36.385,-28.0102,113.3,22.86,3,27.9939,29.2807,4.5597,1.9946,51.5338,47.6714,9.9497,-4.6454,-11.2311,-28.0102,31,209,100
0.2,0.2,0.08,3,21,0.03,0,2.0,11.945,36.385,-28.0102,113.3,22.86,3,27.9939,29.2807,4.5597,1.9946,51.5338,47.6714,9.9497,-4.6454,-11.2311,-28.0102,31,209,100
0.25,0.12,0.08,10,7,0.0,0,1.0,11.9205,81.6296,-27.7695,149.3,40.2,3,27.9891,6.8,17.5102,11.4513,5.2751,157.5597,82.0539,-3.9451,-11.0108,-27.7695,9,249,190
0.12,0.1,0.08,3,7,0.0,0,2.0,12.4674,31.0028,-33.7649,113.7,0.33,3,27.9611,31.4907,4.5008,1.4107,44.5057,48.5485,-0.0457,-9.4736,-11.7225,-33.7649,32,205,104
0.12,0.12,0.08,3,7,0.0,0,2.0,12.4674,31.0028,-33.7649,113.7,0.33,3,27.9611,31.4907,4.5008,1.4107,44.5057,48.5485,-0.0457,-9.4736,-11.7225,-33.7649,32,205,104
0.12,0.2,0.08,3,7,0.0,0,2.0,12.4674,31.0028,-33.7649,113.7,0.33,3,27.9611,31.4907,4.5008,1.4107,44.5057,48.5485,-0.0457,-9.4736,-11.7225,-33.7649,32,205,104
0.12,0.15,0.08,3,7,0.0,0,2.0,12.4674,31.0028,-33.7649,113.7,0.33,3,27.9611,31.4907,4.5008,1.4107,44.5057,48.5485,-0.0457,-9.4736,-11.7225,-33.7649,32,205,104
0.12,0.15,0.05,7,7,0.0,0,1.0,11.7506,62.728,-26.5345,240.0,7.57,3,27.8595,18.1361,7.5119,9.604,74.8252,74.8252,38.5338,-10.3631,-11.2861,-26.5345,53,467,200
0.12,0.15,0.08,7,21,0.0,0,1.0,12.3816,56.1558,-33.3622,215.7,5.47,3,27.8526,23.802,7.7454,5.5974,74.1761,72.1555,22.1359,-9.2221,-11.2862,-33.3622,33,400,214
0.12,0.1,0.05,5,7,0.05,20,1.0,10.445,20.0486,-12.536,117.3,30.78,3,27.8444,19.7842,8.5149,3.0359,24.45,24.9291,10.7666,-6.4891,-9.6177,-12.536,63,195,94
0.12,0.1,0.05,5,21,0.05,20,1.0,10.445,20.0486,-12.536,117.3,30.78,3,27.8444,19.7842,8.5149,3.0359,24.45,24.9291,10.7666,-6.4891,-9.6177,-12.536,63,195,94
0.12,0.1,0.05,5,14,0.05,20,1.0,10.445,20.0486,-12.536,117.3,30.78,3,27.8444,19.7842,8.5149,3.0359,24.45,24.9291,10.7666,-6.4891,-9.6177,-12.536,63,195,94
0.1,0.1,0.05,7,7,0.0,0,1.0,11.6727,61.536,-25.7959,254.7,3.93,3,27.8372,19.2965,7.1833,8.5383,74.8252,74.8252,34.9576,-9.78,-11.2861,-25.7959,53,487,224
0.12,0.2,0.15,3,7,0.0,0,2.0,11.8273,36.0698,-27.4791,82.0,0.0,3,27.8336,24.1811,5.5601,5.7408,48.5436,49.8501,9.8156,-5.2918,-11.3078,-27.4791,15,167,64
0.18,0.15,0.05,3,21,0.0,0,2.0,12.4044,39.7146,-33.7361,100.0,1.44,3,27.8259,29.2128,5.4073,2.5931,49.8501,62.0255,7.268,-8.0433,-11.7224,-33.7361,15,195,90
0.18,0.15,0.05,3,14,0.0,0,2.0,12.4044,39.7146,-33.7361,100.0,1.44,3,27.8259,29.2128,5.4073,2.5931,49.8501,62.0255,7.268,-8.0433,-11.7224,-33.7361,15,195,90
0.25,0.12,0.1,10,7,0.0,0,1.0,11.7728,75.209,-27.3358,140.0,39.89,3,27.7364,6.8,16.2216,12.2967,5.2751,137.5672,82.7845,-3.9451,-11.2267,-27.3358,9,225,186
0.15,0.2,0.1,7,21,0.0,0,1.0,12.2685,58.5988,-32.988,160.7,6.01,3,27.6759,23.1188,8.6661,5.0207,74.8252,75.035,25.9362,-7.9147,-10.6881,-32.988,19,299,164
0.25,0.15,0.08,10,7,0.05,0,1.0,11.8605,68.0332,-28.6128,198.0,41.37,3,27.6655,10.8975,15.0702,9.6137,7.0057,116.5455,80.5484,-1.151,-14.2688,-28.6128,13,313,268
0.18,0.1,0.08,5,7,0.0,0,1.0,17.3234,11.8032,-25.2444,92.3,17.74,2,27.6633,50.0,2.6336,-0.6634,36.6301,7.1995,-8.4199,-1.4383,-10.8682,-25.2444,29,124,124
0.18,0.2,0.05,3,14,0.0,0,2.0,12.3055,35.6561,-33.6358,97.3,0.0,3,27.6248,29.2128,5.027,2.6768,49.8501,49.8501,7.268,-8.0433,-11.7224,-33.6358,15,189,88
0.18,0.2,0.05,3,21,0.0,0,2.0,12.3055,35.6561,-33.6358,97.3,0.0,3,27.6248,29.2128,5.027,2.6768,49.8501,49.8501,7.268,-8.0433,-11.7224,-33.6358,15,189,88
0.12,0.12,0.05,5,7,0.05,20,1.0,10.2998,14.5573,-12.1772,81.0,26.11,3,27.5451,21.8633,6.0876,2.9485,24.2513,8.6539,10.7666,-5.4253,-10.6537,-12.1772,63,86,94
0.12,0.12,0.05,5,21,0.05,20,1.0,10.2998,14.5573,-12.1772,81.0,26.11,3,27.5451,21.8633,6.0876,2.9485,24.2513,8.6539,10.7666,-5.4253,-10.6537,-12.1772,63,86,94
0.12,0.12,0.05,5,14,0.05,20,1.0,10.2998,14.5573,-12.1772,81.0,26.11,3,27.5451,21.8633,6.0876,2.9485,24.2513,8.6539,10.7666,-5.4253,-10.6537,-12.1772,63,86,94
0.18,0.2,0.15,5,14,0.03,0,1.0,17.3676,13.1976,-26.105,114.0,26.31,2,27.5447,50.0,2.7352,-0.6324,40.7379,6.864,-8.009,-1.3839,-10.7483,-26.105,50,126,166
0.18,0.2,0.15,5,7,0.03,0,1.0,17.3676,13.1976,-26.105,114.0,26.31,2,27.5447,50.0,2.7352,-0.6324,40.7379,6.864,-8.009,-1.3839,-10.7483,-26.105,50,126,166
0.18,0.2,0.15,5,21,0.03,0,1.0,17.3676,13.1976,-26.105,114.0,26.31,2,27.5447,50.0,2.7352,-0.6324,40.7379,6.864,-8.009,-1.3839,-10.7483,-26.105,50,126,166
0.18,0.12,0.05,5,14,0.03,0,1.0,17.3675,10.3455,-26.105,114.0,19.15,2,27.5446,50.0,2.735,-0.6323,32.1814,6.864,-8.009,-1.4722,-10.7461,-26.105,50,126,166
0.18,0.12,0.05,5,21,0.03,0,1.0,17.3675,10.3455,-26.105,114.0,19.15,2,27.5446,50.0,2.735,-0.6323,32.1814,6.864,-8.009,-1.4722,-10.7461,-26.105,50,126,166
0.18,0.12,0.05,5,7,0.03,0,1.0,17.3675,10.3455,-26.105,114.0,19.15,2,27.5446,50.0,2.735,-0.6323,32.1814,6.864,-8.009,-1.4722,-10.7461,-26.105,50,126,166
0.18,0.12,0.1,5,21,0.03,0,1.0,17.3676,11.905,-26.105,114.0,24.06,2,27.5446,50.0,2.7351,-0.6324,36.8599,6.864,-8.009,-1.9208,-10.7472,-26.105,50,126,166
0.18,0.12,0.1,5,7,0.03,0,1.0,17.3676,11.905,-26.105,114.0,24.06,2,27.5446,50.0,2.7351,-0.6324,36.8599,6.864,-8.009,-1.9208,-10.7472,-26.105,50,126,166
0.18,0.12,0.1,5,14,0.03,0,1.0,17.3676,11.905,-26.105,114.0,24.06,2,27.5446,50.0,2.7351,-0.6324,36.8599,6.864,-8.009,-1.9208,-10.7472,-26.105,50,126,166
0.2,0.2,0.05,3,21,0.05,0,2.0,11.6639,37.6645,-27.0909,110.0,16.11,3,27.5329,28.1995,4.5614,2.2309,53.206,49.8379,9.9497,-4.1908,-11.5835,-27.0909,27,203,100
0.2,0.2,0.05,3,14,0.05,0,2.0,11.6639,37.6645,-27.0909,110.0,16.11,3,27.5329,28.1995,4.5614,2.2309,53.206,49.8379,9.9497,-4.1908,-11.5835,-27.0909,27,203,100
0.2,0.2,0.05,3,7,0.05,0,2.0,11.6639,37.6645,-27.0909,110.0,16.11,3,27.5329,28.1995,4.5614,2.2309,53.206,49.8379,9.9497,-4.1908,-11.5835,-27.0909,27,203,100
0.18,0.15,0.05,3,21,0.05,0,2.0,11.7937,39.9851,-28.5127,118.7,17.13,3,27.5312,27.9535,5.2493,2.1783,53.5668,59.1204,7.268,-3.1787,-12.0734,-28.5127,37,213,106
0.18,0.15,0.05,3,7,0.05,0,2.0,11.7937,39.9851,-28.5127,118.7,17.13,3,27.5312,27.9535,5.2493,2.1783,53.5668,59.1204,7.268,-3.1787,-12.0734,-28.5127,37,213,106
0.18,0.15,0.05,3,14,0.05,0,2.0,11.7937,39.9851,-28.5127,118.7,17.13,3,27.5312,27.9535,5.2493,2.1783,53.5668,59.1204,7.268,-3.1787,-12.0734,-28.5127,37,213,106
0.12,0.15,0.08,7,14,0.0,0,1.0,12.2244,56.8295,-33.3622,216.0,5.47,3,27.4991,23.802,7.274,5.5974,74.1761,74.1765,22.1359,-9.2221,-11.2862,-33.3622,33,401,214
0.1,0.15,0.1,7,7,0.0,0,1.0,11.5066,61.0237,-25.5502,221.3,2.5,3,27.4949,16.8343,8.005,9.6806,74.8252,74.8252,33.4207,-8.7477,-11.2862,-25.5502,43,409,212
0.2,0.1,0.05,7,14,0.03,0,1.0,12.1664,40.1586,-32.915,237.3,29.03,3,27.4606,26.392,7.4184,2.6888,28.6078,76.8693,14.9987,-2.7906,-11.4635,-32.915,39,399,274
0.2,0.1,0.05,7,21,0.03,0,1.0,12.1664,40.1586,-32.915,237.3,29.03,3,27.4606,26.392,7.4184,2.6888,28.6078,76.8693,14.9987,-2.7906,-11.4635,-32.915,39,399,274
0.2,0.1,0.05,7,7,0.03,0,1.0,12.1664,40.1586,-32.915,237.3,29.03,3,27.4606,26.392,7.4184,2.6888,28.6078,76.8693,14.9987,-2.7906,-11.4635,-32.915,39,399,274
0.25,0.15,0.08,10,14,0.05,0,1.0,11.7708,68.0071,-28.6128,198.0,41.37,3,27.4564,10.8975,14.8012,9.6137,7.0057,116.4671,80.5484,-1.151,-14.2688,-28.6128,13,313,268
0.25,0.15,0.08,10,21,0.05,0,1.0,11.7708,68.0071,-28.6128,198.0,41.37,3,27.4564,10.8975,14.8012,9.6137,7.0057,116.4671,80.5484,-1.151,-14.2688,-28.6128,13,313,268
0.18,0.12,0.08,3,7,0.0,0,2.0,11.517,47.3013,-25.9068,92.7,13.96,3,27.4416,21.8308,6.3121,6.408,60.6537,61.4895,19.7607,-5.1593,-10.9553,-25.9068,21,179,78
0.12,0.15,0.1,3,14,0.0,0,2.0,12.2344,32.3521,-33.765,104.0,0.0,3,27.4385,30.7971,4.5653,1.3407,48.551,48.551,-0.0457,-6.8421,-11.7225,-33.765,25,197,90
0.12,0.12,0.1,3,21,0.0,0,2.0,12.2344,32.3521,-33.765,104.0,0.0,3,27.4385,30.7971,4.5653,1.3407,48.551,48.551,-0.0457,-6.8421,-11.7225,-33.765,25,197,90
0.12,0.15,0.1,3,21,0.0,0,2.0,12.2344,32.3521,-33.765,104.0,0.0,3,27.4385,30.7971,4.5653,1.3407,48.551,48.551,-0.0457,-6.8421,-11.7225,-33.765,25,197,90
0.12,0.2,0.1,3,21,0.0,0,2.0,12.2344,32.3521,-33.765,104.0,0.0,3,27.4385,30.7971,4.5653,1.3407,48.551,48.551,-0.0457,-6.8421,-11.7225,-33.765,25,197,90
0.12,0.2,0.1,3,14,0.0,0,2.0,12.2344,32.3521,-33.765,104.0,0.0,3,27.4385,30.7971,4.5653,1.3407,48.551,48.551,-0.0457,-6.8421,-11.7225,-33.765,25,197,90
0.12,0.12,0.1,3,14,0.0,0,2.0,12.2344,32.3521,-33.765,104.0,0.0,3,27.4385,30.7971,4.5653,1.3407,48.551,48.551,-0.0457,-6.8421,-11.7225,-33.765,25,197,90
0.12,0.12,0.1,3,14,0.0,20,2.0,11.1545,39.6531,-22.0924,26.0,20.37,3,27.4083,15.537,11.0658,6.8605,48.5513,50.1491,20.2587,-10.692,-10.6839,-22.0924,9,51,18
0.12,0.12,0.1,3,21,0.0,20,2.0,11.1545,39.6531,-22.0924,26.0,20.37,3,27.4083,15.537,11.0658,6.8605,48.5513,50.1491,20.2587,-10.692,-10.6839,-22.0924,9,51,18
0.18,0.1,0.08,5,21,0.0,0,1.0,17.3341,12.2314,-26.6253,90.3,19.29,2,27.3785,50.0,2.6336,-0.6314,37.9146,7.1995,-8.4199,-1.4207,-10.8682,-26.6253,27,124,120
0.18,0.1,0.08,5,14,0.0,0,1.0,17.3341,12.2314,-26.6253,90.3,19.29,2,27.3785,50.0,2.6336,-0.6314,37.9146,7.1995,-8.4199,-1.4207,-10.8682,-26.6253,27,124,120
0.1,0.12,0.08,7,7,0.0,0,1.0,11.5194,61.7019,-26.2676,237.3,4.14,3,27.369,18.4391,7.3633,8.7557,74.8252,74.8252,35.4553,-10.2527,-11.2862,-26.2676,51,461,200
0.25,0.15,0.1,10,7,0.05,0,1.0,11.6162,64.9088,-28.6128,196.0,41.75,3,27.0957,10.8975,13.9166,10.0345,7.0057,107.1722,80.5484,-1.151,-19.4454,-28.6128,13,307,268
0.25,0.08,0.05,5,14,0.0,0,1.0,17.6951,9.9171,-30.7367,108.7,33.75,2,27.0699,50.0,4.1641,-1.0788,7.1868,34.7815,-12.217,-2.416,-10.5802,-30.7367,13,193,120
0.25,0.08,0.05,5,21,0.0,0,1.0,17.6951,9.9171,-30.7367,108.7,33.75,2,27.0699,50.0,4.1641,-1.0788,7.1868,34.7815,-12.217,-2.416,-10.5802,-30.7367,13,193,120
0.1,0.08,0.05,7,21,0.0,0,1.0,11.2638,60.1554,-25.1863,260.0,7.98,3,26.993,17.234,6.883,9.6745,74.8252,69.6449,35.9961,-9.9608,-11.2861,-25.1863,59,497,224
0.1,0.08,0.05,7,14,0.0,0,1.0,11.2638,60.1554,-25.1863,260.0,7.98,3,26.993,17.234,6.883,9.6745,74.8252,69.6449,35.9961,-9.9608,-11.2861,-25.1863,59,497,224
0.18,0.15,0.1,3,7,0.05,0,2.0,11.5341,35.9455,-28.4691,108.0,17.11,3,26.9345,27.6461,4.7967,2.1596,47.4957,53.0074,7.3335,-4.1911,-12.077,-28.4691,25,197,102
0.18,0.1,0.05,5,7,0.0,0,1.0,16.9299,13.8152,-25.9748,102.3,14.23,2,26.8782,47.675,3.7805,-0.6658,38.6631,9.9747,-7.1923,-1.2512,-10.7461,-25.9748,35,124,148
0.12,0.12,0.08,3,14,0.0,0,2.0,11.9735,32.7853,-33.7649,110.7,0.0,3,26.8535,29.9017,4.62,1.3989,48.5513,49.8501,-0.0457,-8.6154,-11.7225,-33.7649,29,201,102
0.12,0.1,0.08,3,14,0.0,0,2.0,11.9735,32.7853,-33.7649,110.7,0.0,3,26.8535,29.9017,4.62,1.3989,48.5513,49.8501,-0.0457,-8.6154,-11.7225,-33.7649,29,201,102
0.12,0.12,0.08,3,21,0.0,0,2.0,11.9735,32.7853,-33.7649,110.7,0.0,3,26.8535,29.9017,4.62,1.3989,48.5513,49.8501,-0.0457,-8.6154,-11.7225,-33.7649,29,201,102
0.12,0.15,0.08,3,21,0.0,0,2.0,11.9735,32.7853,-33.7649,110.7,0.0,3,26.8535,29.9017,4.62,1.3989,48.5513,49.8501,-0.0457,-8.6154,-11.7225,-33.7649,29,201,102
0.12,0.2,0.08,3,21,0.0,0,2.0,11.9735,32.7853,-33.7649,110.7,0.0,3,26.8535,29.9017,4.62,1.3989,48.5513,49.8501,-0.0457,-8.6154,-11.7225,-33.7649,29,201,102
0.12,0.1,0.08,3,21,0.0,0,2.0,11.9735,32.7853,-33.7649,110.7,0.0,3,26.8535,29.9017,4.62,1.3989,48.5513,49.8501,-0.0457,-8.6154,-11.7225,-33.7649,29,201,102
0.12,0.2,0.08,3,14,0.0,0,2.0,11.9735,32.7853,-33.7649,110.7,0.0,3,26.8535,29.9017,4.62,1.3989,48.5513,49.8501,-0.0457,-8.6154,-11.7225,-33.7649,29,201,102
0.12,0.15,0.08,3,14,0.0,0,2.0,11.9735,32.7853,-33.7649,110.7,0.0,3,26.8535,29.9017,4.62,1.3989,48.5513,49.8501,-0.0457,-8.6154,-11.7225,-33.7649,29,201,102
0.2,0.08,0.05,7,14,0.03,0,1.0,11.8927,39.8859,-32.915,237.3,29.03,3,26.8429,25.6263,7.3948,2.6571,28.0698,76.5892,14.9987,-3.1687,-11.4635,-32.915,39,399,274
0.2,0.08,0.05,7,7,0.03,0,1.0,11.8927,39.8859,-32.915,237.3,29.03,3,26.8429,25.6263,7.3948,2.6571,28.0698,76.5892,14.9987,-3.1687,-11.4635,-32.915,39,399,274
0.2,0.08,0.05,7,21,0.03,0,1.0,11.8927,39.8859,-32.915,237.3,29.03,3,26.8429,25.6263,7.3948,2.6571,28.0698,76.5892,14.9987,-3.1687,-11.4635,-32.915,39,399,274
0.12,0.15,0.1,5,21,0.05,20,1.0,10.13,14.8606,-13.2574,59.0,34.53,3,26.8327,17.7001,8.5992,4.0906,24.2511,9.5659,10.7649,-4.5269,-9.9037,-13.2574,59,32,86
