max_leverage,base_asset_sma_filter_period,base_asset_momentum_period,base_asset_min_momentum,n_trades,final_base_asset_qty,total_return,total_return_pct,sortino,sharpe,max_drawdown,max_drawdown_pct,n_days,final_equity,mean_daily_return,win_rate
3.0,20,5,0.02,31,0.9770807490249216,-0.027954424373458825,-2.7954424373458826,-0.10261931810917826,-0.08215934497232069,-0.21609804449543704,-21.609804449543706,61,9720.455756265412,-0.00011675303051940693,60.0
1.0,20,5,0.05,31,3.4144315343545246,-0.028535913715097557,-2.8535913715097556,-0.6558539930334291,-0.7467815022672599,-0.08101241726185565,-8.101241726185565,61,9714.640862849024,-0.00042347269658010733,60.0
1.0,0,10,0.05,31,0.0,-0.029775382964871096,-2.9775382964871095,-0.5225505542795557,-0.688428987203808,-0.08528566224572688,-8.528566224572689,61,9702.246170351289,-0.0004312745026712454,60.0
2.0,20,3,0.01,31,2.1643779866816586,-0.03482253238444864,-3.4822532384448643,-0.49807422720745487,-0.40773842685114375,-0.14258725083596194,-14.258725083596193,61,9651.774676155514,-0.0004091940509468938,60.0
2.0,20,3,0.02,31,2.1643779866816586,-0.03482253238444864,-3.4822532384448643,-0.49807422720745487,-0.40773842685114375,-0.14258725083596194,-14.258725083596193,61,9651.774676155514,-0.0004091940509468938,60.0
2.0,0,5,0.05,31,2.1494660661373417,-0.03794830952126631,-3.7948309521266306,-0.5362252340744857,-0.455079857190802,-0.18335887398540518,-18.335887398540518,61,9620.516904787337,-0.0004606658615013338,60.0
3.0,20,3,0.01,31,0.9289449742963485,-0.03804445292896344,-3.804445292896344,-0.2698552368558506,-0.20276884162462122,-0.21198137493503902,-21.198137493503904,61,9619.555470710366,-0.0002887744265346565,60.0
3.0,20,3,0.02,31,0.9289449742963485,-0.03804445292896344,-3.804445292896344,-0.2698552368558506,-0.20276884162462122,-0.21198137493503902,-21.198137493503904,61,9619.555470710366,-0.0002887744265346565,60.0
1.0,20,10,0.05,31,0.0,-0.039360438724263806,-3.9360438724263807,-0.7311669930458427,-0.9474727864965756,-0.09389971381054645,-9.389971381054645,61,9606.395612757362,-0.0005960726517234732,60.0
3.0,0,5,0.05,31,0.9155644191228522,-0.04084923138221111,-4.084923138221111,-0.2803567841623075,-0.21931520186872694,-0.2494975705482099,-24.94975705482099,61,9591.507686177889,-0.0003204102657783874,60.0
2.0,20,0,0.0,31,2.1281086681283514,-0.04242516186231878,-4.242516186231878,-0.2638362099668288,-0.26544915862635143,-0.23490323988988862,-23.490323988988862,61,9575.748381376812,-0.0003688610872194615,60.0
2.0,20,10,0.0,31,0.0,-0.046610991291269964,-4.661099129126996,-0.31474167205400005,-0.3164122136127689,-0.23544048357575265,-23.544048357575264,61,9533.8900870873,-0.00044052960559887985,60.0
2.0,0,3,0.0,31,2.0899852204169167,-0.05041644647779885,-5.0416446477798855,-0.5389291756633418,-0.4241046511307445,-0.20217276910445198,-20.217276910445197,61,9495.835535222011,-0.0005538343112735095,60.0
1.0,20,3,0.05,31,0.0,-0.054147197523886824,-5.414719752388683,-1.3743963875314154,-1.531425316148179,-0.07988579450300183,-7.9885794503001835,61,9458.528024761132,-0.00086844838786388,60.0
2.0,0,3,0.05,31,0.0,-0.0573251179802628,-5.73251179802628,-0.8357974831936186,-0.731708347746055,-0.19199689089490543,-19.199689089490544,61,9426.748820197372,-0.0007790171313685012,60.0
2.0,0,10,0.02,31,0.0,-0.05945346229472379,-5.94534622947238,-0.5017198408088767,-0.5759637514167374,-0.2228196954127106,-22.28196954127106,61,9405.465377052762,-0.0007272337321563958,60.0
1.0,50,0,0.0,31,0.0,-0.06282956044346447,-6.282956044346447,-0.7041223738010418,-1.1779134091897563,-0.17614725309121976,-17.614725309121976,61,9371.704395565355,-0.000956386850658917,60.0
1.0,50,10,0.0,31,0.0,-0.06668339915364976,-6.668339915364976,-0.7539781244371492,-1.2610395564751398,-0.17996766426618307,-17.996766426618308,61,9333.166008463502,-0.0010247823183550417,60.0
