checkpoint,universe,period,return_pct,annualized_pct,sortino,max_dd_pct,num_trades,win_rate,avg_hold
autoresearch_fdusd_daily/h256,BTCUSD+ETHUSD+SOLUSD,30,6.82,123.26,2.019,22.0,9,66.7,3.3
autoresearch_fdusd_daily/h256,BTCUSD+ETHUSD+SOLUSD,60,-37.66,-94.36,-3.518,48.42,22,59.1,2.7
autoresearch_fdusd_daily/h256,BTCUSD+ETHUSD+SOLUSD,90,-33.59,-80.99,-2.406,53.34,40,47.5,2.2
autoresearch_fdusd_daily/h256,BTCUSD+ETHUSD+SOLUSD,120,-57.59,-92.64,-4.055,65.53,69,40.6,1.7
autoresearch_fdusd_daily/h256,BTCUSD+ETHUSD+SOLUSD,180,-74.2,-93.59,-4.038,79.02,81,39.5,2.2
autoresearch_fdusd_daily/h512,BTCUSD+ETHUSD+SOLUSD,30,9.17,190.77,2.555,20.76,15,66.7,2.0
autoresearch_fdusd_daily/h512,BTCUSD+ETHUSD+SOLUSD,60,-27.17,-85.46,-2.1,45.21,36,55.6,1.7
autoresearch_fdusd_daily/h512,BTCUSD+ETHUSD+SOLUSD,90,-44.56,-90.86,-3.399,56.12,59,42.4,1.5
autoresearch_fdusd_daily/h512,BTCUSD+ETHUSD+SOLUSD,120,-63.32,-95.27,-4.509,69.13,81,39.5,1.5
autoresearch_fdusd_daily/h512,BTCUSD+ETHUSD+SOLUSD,180,-81.37,-96.69,-4.864,84.34,110,40.9,1.6
autoresearch_fdusd_daily/h512_wd01,BTCUSD+ETHUSD+SOLUSD,30,2.26,31.29,1.048,23.61,17,47.1,1.8
autoresearch_fdusd_daily/h512_wd01,BTCUSD+ETHUSD+SOLUSD,60,-10.64,-49.54,-0.416,36.45,34,50.0,1.8
autoresearch_fdusd_daily/h512_wd01,BTCUSD+ETHUSD+SOLUSD,90,-26.33,-71.04,-1.678,48.91,55,47.3,1.6
autoresearch_fdusd_daily/h512_wd01,BTCUSD+ETHUSD+SOLUSD,120,-50.57,-88.27,-3.214,62.49,74,43.2,1.6
autoresearch_fdusd_daily/h512_wd01,BTCUSD+ETHUSD+SOLUSD,180,-69.28,-90.87,-3.473,79.3,104,42.3,1.7
autoresearch_fdusd_daily/kitchen_sink,BTCUSD+ETHUSD+SOLUSD,30,-8.14,-64.39,-1.439,22.21,14,50.0,2.1
autoresearch_fdusd_daily/kitchen_sink,BTCUSD+ETHUSD+SOLUSD,60,-51.55,-98.78,-6.013,58.81,30,36.7,2.0
autoresearch_fdusd_daily/kitchen_sink,BTCUSD+ETHUSD+SOLUSD,90,-49.83,-93.9,-4.289,59.8,36,47.2,2.5
autoresearch_fdusd_daily/kitchen_sink,BTCUSD+ETHUSD+SOLUSD,120,-58.96,-93.34,-4.303,67.12,50,48.0,2.4
autoresearch_fdusd_daily/kitchen_sink,BTCUSD+ETHUSD+SOLUSD,180,-68.58,-90.44,-3.392,75.13,76,46.1,2.4
autoresearch_fdusd_daily/lr_1e4,BTCUSD+ETHUSD+SOLUSD,30,-11.9,-78.6,-2.292,24.08,15,46.7,2.0
autoresearch_fdusd_daily/lr_1e4,BTCUSD+ETHUSD+SOLUSD,60,-34.32,-92.25,-3.008,44.14,28,46.4,2.1
autoresearch_fdusd_daily/lr_1e4,BTCUSD+ETHUSD+SOLUSD,90,-42.47,-89.38,-3.043,48.18,51,47.1,1.8
autoresearch_fdusd_daily/lr_1e4,BTCUSD+ETHUSD+SOLUSD,120,-58.54,-93.13,-3.958,61.75,71,43.7,1.7
autoresearch_fdusd_daily/lr_1e4,BTCUSD+ETHUSD+SOLUSD,180,-67.75,-89.92,-3.239,73.57,105,48.6,1.7
autoresearch_fdusd_daily/obs_norm,BTCUSD+ETHUSD+SOLUSD,30,-13.15,-82.02,-2.491,16.07,26,50.0,1.2
autoresearch_fdusd_daily/obs_norm,BTCUSD+ETHUSD+SOLUSD,60,-51.12,-98.71,-5.363,52.28,43,41.9,1.4
autoresearch_fdusd_daily/obs_norm,BTCUSD+ETHUSD+SOLUSD,90,-62.44,-98.12,-5.668,63.63,69,42.0,1.3
autoresearch_fdusd_daily/obs_norm,BTCUSD+ETHUSD+SOLUSD,120,-71.59,-97.82,-5.717,72.27,91,40.7,1.3
autoresearch_fdusd_daily/obs_norm,BTCUSD+ETHUSD+SOLUSD,180,-87.15,-98.44,-5.842,88.06,133,42.1,1.4
autoresearch_fdusd_daily/random_mut_483,BTCUSD+ETHUSD+SOLUSD,30,5.58,93.57,1.898,14.16,4,50.0,7.5
autoresearch_fdusd_daily/random_mut_483,BTCUSD+ETHUSD+SOLUSD,60,-41.12,-96.01,-4.071,45.26,11,36.4,5.5
autoresearch_fdusd_daily/random_mut_483,BTCUSD+ETHUSD+SOLUSD,90,-48.47,-93.2,-4.11,54.09,17,29.4,5.3
autoresearch_fdusd_daily/random_mut_483,BTCUSD+ETHUSD+SOLUSD,120,-52.63,-89.7,-3.609,62.5,20,30.0,6.0
autoresearch_fdusd_daily/random_mut_483,BTCUSD+ETHUSD+SOLUSD,180,-57.3,-82.19,-2.376,69.15,27,48.1,6.7
autoresearch_fdusd_daily/random_mut_6516,BTCUSD+ETHUSD+SOLUSD,30,-4.68,-44.21,-0.603,23.31,13,61.5,2.3
autoresearch_fdusd_daily/random_mut_6516,BTCUSD+ETHUSD+SOLUSD,60,-50.92,-98.68,-5.289,54.79,25,32.0,2.4
autoresearch_fdusd_daily/random_mut_6516,BTCUSD+ETHUSD+SOLUSD,90,-45.1,-91.21,-3.625,55.5,44,43.2,2.0
autoresearch_fdusd_daily/random_mut_6516,BTCUSD+ETHUSD+SOLUSD,120,-46.84,-85.37,-2.939,58.09,59,45.8,2.0
autoresearch_fdusd_daily/random_mut_6516,BTCUSD+ETHUSD+SOLUSD,180,-68.97,-90.68,-3.47,74.84,70,42.9,2.6
autoresearch_fdusd_daily/random_mut_9903,BTCUSD+ETHUSD+SOLUSD,30,-17.54,-90.43,-3.748,21.73,14,35.7,2.1
autoresearch_fdusd_daily/random_mut_9903,BTCUSD+ETHUSD+SOLUSD,60,-24.3,-81.61,-2.266,35.64,25,44.0,2.4
autoresearch_fdusd_daily/random_mut_9903,BTCUSD+ETHUSD+SOLUSD,90,-33.78,-81.21,-2.808,36.08,34,38.2,2.6
autoresearch_fdusd_daily/random_mut_9903,BTCUSD+ETHUSD+SOLUSD,120,-26.46,-60.74,-1.365,43.61,42,45.2,2.9
autoresearch_fdusd_daily/random_mut_9903,BTCUSD+ETHUSD+SOLUSD,180,-16.36,-30.38,-0.134,39.45,61,49.2,3.0
autoresearch_fdusd_daily/reg_combo_1,BTCUSD+ETHUSD+SOLUSD,30,1.81,24.41,0.948,20.79,18,61.1,1.7
autoresearch_fdusd_daily/reg_combo_1,BTCUSD+ETHUSD+SOLUSD,60,-26.92,-85.16,-2.248,39.9,35,51.4,1.7
autoresearch_fdusd_daily/reg_combo_1,BTCUSD+ETHUSD+SOLUSD,90,-56.59,-96.61,-4.976,59.36,60,45.0,1.5
autoresearch_fdusd_daily/reg_combo_1,BTCUSD+ETHUSD+SOLUSD,120,-66.74,-96.48,-5.31,69.06,78,37.2,1.5
autoresearch_fdusd_daily/reg_combo_1,BTCUSD+ETHUSD+SOLUSD,180,-77.09,-94.96,-4.417,82.37,101,41.6,1.8
autoresearch_fdusd_daily/reg_combo_2,BTCUSD+ETHUSD+SOLUSD,30,-0.34,-4.02,0.517,15.95,15,46.7,2.0
autoresearch_fdusd_daily/reg_combo_2,BTCUSD+ETHUSD+SOLUSD,60,-34.56,-92.42,-3.246,42.43,28,50.0,2.1
autoresearch_fdusd_daily/reg_combo_2,BTCUSD+ETHUSD+SOLUSD,90,-46.16,-91.88,-3.919,54.2,47,40.4,1.9
autoresearch_fdusd_daily/reg_combo_2,BTCUSD+ETHUSD+SOLUSD,120,-53.13,-90.03,-3.768,66.37,61,34.4,2.0
autoresearch_fdusd_daily/reg_combo_2,BTCUSD+ETHUSD+SOLUSD,180,-68.97,-90.68,-3.545,74.88,103,36.9,1.7
autoresearch_fdusd_daily/reg_combo_3,BTCUSD+ETHUSD+SOLUSD,30,5.32,87.95,1.805,16.88,20,55.0,1.5
autoresearch_fdusd_daily/reg_combo_3,BTCUSD+ETHUSD+SOLUSD,60,-32.21,-90.61,-2.788,41.57,35,48.6,1.7
autoresearch_fdusd_daily/reg_combo_3,BTCUSD+ETHUSD+SOLUSD,90,-25.88,-70.32,-1.708,45.89,52,46.2,1.7
autoresearch_fdusd_daily/reg_combo_3,BTCUSD+ETHUSD+SOLUSD,120,-22.22,-53.43,-0.949,39.79,78,48.7,1.5
autoresearch_fdusd_daily/reg_combo_3,BTCUSD+ETHUSD+SOLUSD,180,-38.6,-62.81,-1.308,62.54,108,49.1,1.7
autoresearch_fdusd_daily/resmlp,BTCUSD+ETHUSD+SOLUSD,30,-27.36,-97.95,-5.912,35.3,26,42.3,1.2
autoresearch_fdusd_daily/resmlp,BTCUSD+ETHUSD+SOLUSD,60,-24.29,-81.6,-1.974,36.98,43,48.8,1.4
autoresearch_fdusd_daily/resmlp,BTCUSD+ETHUSD+SOLUSD,90,-45.89,-91.71,-3.75,49.75,62,41.9,1.5
autoresearch_fdusd_daily/resmlp,BTCUSD+ETHUSD+SOLUSD,120,-48.95,-87.06,-3.274,58.68,94,44.7,1.3
autoresearch_fdusd_daily/resmlp,BTCUSD+ETHUSD+SOLUSD,180,-66.5,-89.11,-3.433,68.73,128,40.6,1.4
autoresearch_fdusd_daily/resmlp_wd,BTCUSD+ETHUSD+SOLUSD,30,9.28,194.28,3.535,12.85,18,44.4,1.7
autoresearch_fdusd_daily/resmlp_wd,BTCUSD+ETHUSD+SOLUSD,60,-36.68,-93.79,-3.597,44.14,31,48.4,1.9
autoresearch_fdusd_daily/resmlp_wd,BTCUSD+ETHUSD+SOLUSD,90,-38.26,-85.85,-2.978,46.08,59,44.1,1.5
autoresearch_fdusd_daily/resmlp_wd,BTCUSD+ETHUSD+SOLUSD,120,-69.56,-97.31,-5.391,74.18,69,40.6,1.7
autoresearch_fdusd_daily/resmlp_wd,BTCUSD+ETHUSD+SOLUSD,180,-73.71,-93.34,-4.026,77.76,113,42.5,1.6
autoresearch_fdusd_daily/seed_123,BTCUSD+ETHUSD+SOLUSD,30,-10.27,-73.24,-2.009,24.04,20,55.0,1.5
autoresearch_fdusd_daily/seed_123,BTCUSD+ETHUSD+SOLUSD,60,-41.96,-96.35,-4.095,48.86,40,45.0,1.5
autoresearch_fdusd_daily/seed_123,BTCUSD+ETHUSD+SOLUSD,90,-57.88,-97.0,-5.191,64.88,56,41.1,1.6
autoresearch_fdusd_daily/seed_123,BTCUSD+ETHUSD+SOLUSD,120,-60.6,-94.11,-4.349,65.86,74,41.9,1.6
autoresearch_fdusd_daily/seed_123,BTCUSD+ETHUSD+SOLUSD,180,-76.93,-94.89,-4.523,80.46,109,41.3,1.7
autoresearch_fdusd_daily/seed_7,BTCUSD+ETHUSD+SOLUSD,30,17.15,586.4,4.469,13.73,14,64.3,2.1
autoresearch_fdusd_daily/seed_7,BTCUSD+ETHUSD+SOLUSD,60,-26.81,-85.03,-2.216,40.83,31,51.6,1.9
autoresearch_fdusd_daily/seed_7,BTCUSD+ETHUSD+SOLUSD,90,-53.56,-95.54,-4.539,59.75,48,43.8,1.9
autoresearch_fdusd_daily/seed_7,BTCUSD+ETHUSD+SOLUSD,120,-58.79,-93.26,-4.096,64.29,72,38.9,1.7
autoresearch_fdusd_daily/seed_7,BTCUSD+ETHUSD+SOLUSD,180,-76.46,-94.68,-4.402,81.19,118,38.1,1.5
autoresearch_fdusd_daily/slip_10bps,BTCUSD+ETHUSD+SOLUSD,30,-10.68,-74.69,-1.98,21.28,15,53.3,2.0
autoresearch_fdusd_daily/slip_10bps,BTCUSD+ETHUSD+SOLUSD,60,-17.1,-68.05,-1.092,42.46,26,50.0,2.3
autoresearch_fdusd_daily/slip_10bps,BTCUSD+ETHUSD+SOLUSD,90,-27.44,-72.76,-1.776,49.21,56,42.9,1.6
autoresearch_fdusd_daily/slip_10bps,BTCUSD+ETHUSD+SOLUSD,120,-41.77,-80.7,-2.458,57.3,76,43.4,1.6
autoresearch_fdusd_daily/slip_10bps,BTCUSD+ETHUSD+SOLUSD,180,-61.62,-85.66,-2.757,76.69,106,44.3,1.7
autoresearch_fdusd_daily/slip_5bps,BTCUSD+ETHUSD+SOLUSD,30,28.95,2105.68,7.162,12.18,11,72.7,2.7
autoresearch_fdusd_daily/slip_5bps,BTCUSD+ETHUSD+SOLUSD,60,-16.97,-67.75,-1.249,47.95,33,51.5,1.8
autoresearch_fdusd_daily/slip_5bps,BTCUSD+ETHUSD+SOLUSD,90,-27.85,-73.39,-1.929,52.08,54,44.4,1.7
autoresearch_fdusd_daily/slip_5bps,BTCUSD+ETHUSD+SOLUSD,120,-47.72,-86.09,-3.17,65.86,79,39.2,1.5
autoresearch_fdusd_daily/slip_5bps,BTCUSD+ETHUSD+SOLUSD,180,-73.17,-93.06,-4.134,83.16,114,38.6,1.6
autoresearch_fdusd_daily/smooth_ds,BTCUSD+ETHUSD+SOLUSD,30,-11.44,-77.19,-2.091,24.93,20,50.0,1.5
autoresearch_fdusd_daily/smooth_ds,BTCUSD+ETHUSD+SOLUSD,60,-4.93,-26.49,0.121,24.49,36,52.8,1.7
autoresearch_fdusd_daily/smooth_ds,BTCUSD+ETHUSD+SOLUSD,90,-25.21,-69.21,-1.566,41.17,62,48.4,1.5
autoresearch_fdusd_daily/smooth_ds,BTCUSD+ETHUSD+SOLUSD,120,-30.14,-66.41,-1.486,43.14,82,50.0,1.5
autoresearch_fdusd_daily/smooth_ds,BTCUSD+ETHUSD+SOLUSD,180,-65.66,-88.55,-3.163,73.69,118,42.4,1.5
autoresearch_fdusd_daily/trade_pen_01,BTCUSD+ETHUSD+SOLUSD,30,-2.27,-24.38,-0.034,22.29,18,61.1,1.7
autoresearch_fdusd_daily/trade_pen_01,BTCUSD+ETHUSD+SOLUSD,60,-34.23,-92.18,-3.049,48.89,34,52.9,1.8
autoresearch_fdusd_daily/trade_pen_01,BTCUSD+ETHUSD+SOLUSD,90,-31.42,-78.34,-2.131,47.11,55,47.3,1.6
autoresearch_fdusd_daily/trade_pen_01,BTCUSD+ETHUSD+SOLUSD,120,-43.92,-82.78,-2.737,56.61,77,46.8,1.6
autoresearch_fdusd_daily/trade_pen_01,BTCUSD+ETHUSD+SOLUSD,180,-52.49,-77.89,-2.145,64.43,104,50.0,1.7
autoresearch_fdusd_daily/trade_pen_05,BTCUSD+ETHUSD+SOLUSD,30,9.36,197.0,2.709,20.31,14,64.3,2.1
autoresearch_fdusd_daily/trade_pen_05,BTCUSD+ETHUSD+SOLUSD,60,-8.66,-42.35,-0.241,37.9,28,50.0,2.1
autoresearch_fdusd_daily/trade_pen_05,BTCUSD+ETHUSD+SOLUSD,90,-34.4,-81.91,-2.359,54.21,53,43.4,1.7
autoresearch_fdusd_daily/trade_pen_05,BTCUSD+ETHUSD+SOLUSD,120,-48.77,-86.92,-2.924,62.32,72,41.7,1.7
autoresearch_fdusd_daily/trade_pen_05,BTCUSD+ETHUSD+SOLUSD,180,-52.89,-78.27,-2.197,69.88,92,46.7,2.0
autoresearch_fdusd_daily/wd_005,BTCUSD+ETHUSD+SOLUSD,30,2.65,37.46,1.13,23.45,17,58.8,1.8
autoresearch_fdusd_daily/wd_005,BTCUSD+ETHUSD+SOLUSD,60,-18.07,-70.25,-1.149,37.03,37,56.8,1.6
autoresearch_fdusd_daily/wd_005,BTCUSD+ETHUSD+SOLUSD,90,-39.38,-86.86,-2.9,52.25,56,44.6,1.6
autoresearch_fdusd_daily/wd_005,BTCUSD+ETHUSD+SOLUSD,120,-55.57,-91.52,-3.758,63.68,87,41.4,1.4
autoresearch_fdusd_daily/wd_005,BTCUSD+ETHUSD+SOLUSD,180,-67.05,-89.47,-3.345,74.63,123,43.1,1.5
autoresearch_fdusd_daily/wd_01,BTCUSD+ETHUSD+SOLUSD,30,-2.91,-30.18,-0.143,22.07,15,53.3,2.0
autoresearch_fdusd_daily/wd_01,BTCUSD+ETHUSD+SOLUSD,60,-18.07,-70.26,-1.177,36.23,32,59.4,1.9
autoresearch_fdusd_daily/wd_01,BTCUSD+ETHUSD+SOLUSD,90,-28.34,-74.11,-1.792,40.62,51,52.9,1.8
autoresearch_fdusd_daily/wd_01,BTCUSD+ETHUSD+SOLUSD,120,-50.88,-88.49,-3.258,58.07,75,46.7,1.6
autoresearch_fdusd_daily/wd_01,BTCUSD+ETHUSD+SOLUSD,180,-61.65,-85.68,-3.027,72.38,113,42.5,1.6
autoresearch_fdusd_daily/wd_05,BTCUSD+ETHUSD+SOLUSD,30,-18.79,-92.05,-3.84,30.41,17,47.1,1.8
autoresearch_fdusd_daily/wd_05,BTCUSD+ETHUSD+SOLUSD,60,-25.46,-83.27,-2.029,40.54,27,55.6,2.2
autoresearch_fdusd_daily/wd_05,BTCUSD+ETHUSD+SOLUSD,90,-42.55,-89.44,-3.256,48.48,50,44.0,1.8
autoresearch_fdusd_daily/wd_05,BTCUSD+ETHUSD+SOLUSD,120,-55.03,-91.21,-3.815,59.35,74,41.9,1.6
autoresearch_fdusd_daily/wd_05,BTCUSD+ETHUSD+SOLUSD,180,-80.97,-96.54,-5.032,85.05,103,37.9,1.7
autoresearch_fdusd_daily/wd_1,BTCUSD+ETHUSD+SOLUSD,30,9.77,210.74,2.809,14.66,18,50.0,1.7
autoresearch_fdusd_daily/wd_1,BTCUSD+ETHUSD+SOLUSD,60,-15.98,-65.32,-1.002,35.37,31,48.4,1.9
autoresearch_fdusd_daily/wd_1,BTCUSD+ETHUSD+SOLUSD,90,-31.74,-78.75,-2.154,44.86,48,45.8,1.9
autoresearch_fdusd_daily/wd_1,BTCUSD+ETHUSD+SOLUSD,120,-56.73,-92.18,-3.837,64.79,66,42.4,1.8
autoresearch_fdusd_daily/wd_1,BTCUSD+ETHUSD+SOLUSD,180,-74.69,-93.83,-4.064,78.63,92,42.4,2.0
autoresearch_mixed23_daily/baseline_anneal_lr,23sym,30,-21.13,-94.43,-5.825,28.18,18,50.0,1.7
autoresearch_mixed23_daily/baseline_anneal_lr,23sym,60,-12.5,-55.63,-1.278,31.82,40,52.5,1.5
autoresearch_mixed23_daily/baseline_anneal_lr,23sym,90,-63.54,-98.33,-4.446,66.37,64,42.2,1.4
autoresearch_mixed23_daily/baseline_anneal_lr,23sym,120,-42.51,-81.44,-1.778,57.52,83,50.6,1.4
autoresearch_mixed23_daily/baseline_anneal_lr,23sym,180,-39.32,-63.69,-1.079,58.14,121,54.5,1.5
autoresearch_mixed23_daily/clip_anneal,23sym,30,-21.4,-94.66,-4.517,29.0,18,50.0,1.7
autoresearch_mixed23_daily/clip_anneal,23sym,60,-34.33,-92.25,-4.375,36.76,43,46.5,1.4
autoresearch_mixed23_daily/clip_anneal,23sym,90,-38.64,-86.2,-2.6,45.31,62,45.2,1.5
autoresearch_mixed23_daily/clip_anneal,23sym,120,-40.48,-79.36,-2.122,46.33,80,48.8,1.5
autoresearch_mixed23_daily/clip_anneal,23sym,180,-26.97,-47.14,-0.719,49.95,122,52.5,1.5
autoresearch_mixed23_daily/clip_vloss,23sym,30,-10.97,-75.68,-2.75,16.72,21,47.6,1.4
autoresearch_mixed23_daily/clip_vloss,23sym,60,28.5,359.63,4.457,16.47,42,64.3,1.4
autoresearch_mixed23_daily/clip_vloss,23sym,90,25.01,147.24,2.175,20.03,60,66.7,1.5
autoresearch_mixed23_daily/clip_vloss,23sym,120,13.27,46.08,1.212,20.03,77,59.7,1.6
autoresearch_mixed23_daily/clip_vloss,23sym,180,24.5,55.95,1.392,29.74,118,58.5,1.5
autoresearch_mixed23_daily/cosine_lr,23sym,30,-3.4,-34.35,-0.105,14.24,11,36.4,2.7
autoresearch_mixed23_daily/cosine_lr,23sym,60,13.57,116.91,1.852,24.58,24,54.2,2.5
autoresearch_mixed23_daily/cosine_lr,23sym,90,-41.62,-88.73,-1.826,51.06,37,43.2,2.4
autoresearch_mixed23_daily/cosine_lr,23sym,120,-34.83,-72.81,-0.977,51.66,55,52.7,2.2
autoresearch_mixed23_daily/cosine_lr,23sym,180,-40.64,-65.27,-0.819,59.3,92,54.3,2.0
autoresearch_mixed23_daily/downside_pen,23sym,30,-21.27,-94.55,-5.012,31.89,24,37.5,1.2
autoresearch_mixed23_daily/downside_pen,23sym,60,-32.41,-90.77,-3.347,35.78,43,46.5,1.4
autoresearch_mixed23_daily/downside_pen,23sym,90,-52.95,-95.3,-3.163,61.81,62,46.8,1.5
autoresearch_mixed23_daily/downside_pen,23sym,120,-49.05,-87.14,-2.173,60.92,83,50.6,1.4
autoresearch_mixed23_daily/downside_pen,23sym,180,-59.5,-84.01,-2.206,59.86,128,50.0,1.4
autoresearch_mixed23_daily/ent_001,23sym,30,-26.28,-97.55,-5.362,31.71,22,50.0,1.4
autoresearch_mixed23_daily/ent_001,23sym,60,-38.81,-94.96,-4.557,45.14,40,45.0,1.5
autoresearch_mixed23_daily/ent_001,23sym,90,-79.3,-99.83,-6.569,81.61,61,36.1,1.5
autoresearch_mixed23_daily/ent_001,23sym,120,-75.83,-98.67,-4.906,79.9,78,42.3,1.5
autoresearch_mixed23_daily/ent_001,23sym,180,-73.77,-93.37,-3.421,79.33,120,50.0,1.5
autoresearch_mixed23_daily/ent_01,23sym,30,6.1,105.49,2.349,7.74,18,55.6,1.7
autoresearch_mixed23_daily/ent_01,23sym,60,14.13,123.49,2.572,12.41,36,55.6,1.7
autoresearch_mixed23_daily/ent_01,23sym,90,-12.21,-41.03,-0.532,29.9,53,52.8,1.7
autoresearch_mixed23_daily/ent_01,23sym,120,-21.71,-52.5,-0.884,36.12,74,48.6,1.6
autoresearch_mixed23_daily/ent_01,23sym,180,31.24,73.54,1.669,37.79,124,55.6,1.5
autoresearch_mixed23_daily/ent_anneal,23sym,30,-0.41,-4.89,0.194,9.99,21,61.9,1.4
autoresearch_mixed23_daily/ent_anneal,23sym,60,0.57,3.55,0.504,20.96,38,55.3,1.6
autoresearch_mixed23_daily/ent_anneal,23sym,90,-32.53,-79.72,-1.955,39.18,57,52.6,1.6
autoresearch_mixed23_daily/ent_anneal,23sym,120,-30.64,-67.13,-1.269,45.06,80,55.0,1.5
autoresearch_mixed23_daily/ent_anneal,23sym,180,-53.04,-78.41,-2.027,53.51,120,52.5,1.5
autoresearch_mixed23_daily/envs_256,23sym,30,-5.48,-49.63,-1.852,17.37,24,45.8,1.2
autoresearch_mixed23_daily/envs_256,23sym,60,-15.13,-63.14,-1.81,27.82,45,37.8,1.3
autoresearch_mixed23_daily/envs_256,23sym,90,-44.4,-90.75,-2.506,53.57,66,45.5,1.4
autoresearch_mixed23_daily/envs_256,23sym,120,-28.4,-63.8,-0.85,49.36,91,51.6,1.3
autoresearch_mixed23_daily/envs_256,23sym,180,-22.76,-40.77,-0.363,46.08,128,49.2,1.4
autoresearch_mixed23_daily/ep_360h,23sym,30,9.4,198.43,3.534,13.83,18,61.1,1.7
autoresearch_mixed23_daily/ep_360h,23sym,60,-17.35,-68.63,-1.704,29.48,39,46.2,1.5
autoresearch_mixed23_daily/ep_360h,23sym,90,-16.46,-51.78,-0.674,39.82,57,47.4,1.6
autoresearch_mixed23_daily/ep_360h,23sym,120,-32.04,-69.11,-1.473,45.01,78,44.9,1.5
autoresearch_mixed23_daily/ep_360h,23sym,180,-49.29,-74.76,-2.019,61.05,121,49.6,1.5
autoresearch_mixed23_daily/fee_2x,23sym,30,-8.79,-67.35,-2.456,15.18,21,47.6,1.4
autoresearch_mixed23_daily/fee_2x,23sym,60,-15.4,-63.84,-1.379,31.19,44,56.8,1.4
autoresearch_mixed23_daily/fee_2x,23sym,90,-40.3,-87.65,-2.599,46.04,63,47.6,1.4
autoresearch_mixed23_daily/fee_2x,23sym,120,-48.9,-87.02,-2.715,53.37,82,48.8,1.5
autoresearch_mixed23_daily/fee_2x,23sym,180,-55.49,-80.63,-2.355,63.29,123,51.2,1.5
autoresearch_mixed23_daily/gamma_999,23sym,30,-11.42,-77.14,-3.262,12.83,18,55.6,1.7
autoresearch_mixed23_daily/gamma_999,23sym,60,-16.42,-66.41,-1.959,27.61,42,47.6,1.4
autoresearch_mixed23_daily/gamma_999,23sym,90,-19.14,-57.75,-0.648,35.53,59,50.8,1.5
autoresearch_mixed23_daily/gamma_999,23sym,120,-26.03,-60.04,-0.835,35.82,81,50.6,1.5
autoresearch_mixed23_daily/gamma_999,23sym,180,-29.36,-50.58,-0.781,38.42,125,50.4,1.4
autoresearch_mixed23_daily/h256,23sym,30,-11.94,-78.72,-2.09,25.23,16,50.0,1.9
autoresearch_mixed23_daily/h256,23sym,60,-31.98,-90.41,-3.529,36.91,38,55.3,1.6
autoresearch_mixed23_daily/h256,23sym,90,-40.97,-88.21,-2.901,47.19,56,53.6,1.6
autoresearch_mixed23_daily/h256,23sym,120,-46.67,-85.22,-2.83,48.49,76,47.4,1.6
autoresearch_mixed23_daily/h256,23sym,180,-12.69,-24.05,-0.002,55.35,120,56.7,1.5
autoresearch_mixed23_daily/h512,23sym,30,-24.2,-96.57,-5.376,26.93,19,31.6,1.6
autoresearch_mixed23_daily/h512,23sym,60,-36.01,-93.38,-4.558,37.85,40,37.5,1.5
autoresearch_mixed23_daily/h512,23sym,90,-43.76,-90.31,-2.982,49.25,59,39.0,1.5
autoresearch_mixed23_daily/h512,23sym,120,-55.39,-91.41,-3.423,56.3,82,43.9,1.5
autoresearch_mixed23_daily/h512,23sym,180,-17.92,-32.99,-0.36,44.69,117,52.1,1.5
autoresearch_mixed23_daily/h512_wd01,23sym,30,7.61,144.21,2.643,14.27,20,55.0,1.5
autoresearch_mixed23_daily/h512_wd01,23sym,60,9.25,71.26,1.658,30.33,41,51.2,1.5
autoresearch_mixed23_daily/h512_wd01,23sym,90,-31.17,-78.02,-1.686,44.39,64,48.4,1.4
autoresearch_mixed23_daily/h512_wd01,23sym,120,-18.22,-45.77,-0.451,39.42,85,50.6,1.4
autoresearch_mixed23_daily/h512_wd01,23sym,180,-36.94,-60.74,-1.14,51.23,122,51.6,1.5
autoresearch_mixed23_daily/kitchen_sink,23sym,30,-11.26,-76.63,-1.932,21.07,16,56.2,1.9
autoresearch_mixed23_daily/kitchen_sink,23sym,60,58.44,1543.9,8.468,13.2,32,65.6,1.9
autoresearch_mixed23_daily/kitchen_sink,23sym,90,-8.12,-29.06,0.026,35.63,53,56.6,1.7
autoresearch_mixed23_daily/kitchen_sink,23sym,120,-22.14,-53.28,-0.555,39.56,66,54.5,1.8
autoresearch_mixed23_daily/kitchen_sink,23sym,180,-30.18,-51.74,-0.539,48.45,104,51.0,1.7
autoresearch_mixed23_daily/lr_1e4,23sym,30,-34.62,-99.43,-6.772,35.06,18,38.9,1.7
autoresearch_mixed23_daily/lr_1e4,23sym,60,-28.68,-87.2,-3.199,35.34,34,47.1,1.8
autoresearch_mixed23_daily/lr_1e4,23sym,90,-64.48,-98.5,-4.529,65.77,53,52.8,1.7
autoresearch_mixed23_daily/lr_1e4,23sym,120,-30.55,-67.01,-1.063,54.29,70,58.6,1.7
autoresearch_mixed23_daily/lr_1e4,23sym,180,-47.3,-72.72,-1.588,56.63,109,56.0,1.7
autoresearch_mixed23_daily/obs_norm,23sym,30,-3.53,-35.44,-0.291,22.25,12,58.3,2.5
autoresearch_mixed23_daily/obs_norm,23sym,60,25.72,302.45,3.192,16.1,24,62.5,2.5
autoresearch_mixed23_daily/obs_norm,23sym,90,141.47,3470.74,7.732,19.21,32,75.0,2.8
autoresearch_mixed23_daily/obs_norm,23sym,120,62.67,339.28,3.192,47.98,45,60.0,2.7
autoresearch_mixed23_daily/obs_norm,23sym,180,27.6,63.93,1.458,59.45,72,54.2,2.5
